frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
25,1.0,[777.8904  237.79251 839.8177  319.3196 ],0.9994385838508606,"[[776.3057313  269.62242684]
 [776.28323706 278.5474751 ]
 [777.12051766 287.67070508]
 [779.2622733  296.49166799]
 [783.70055026 304.03546131]
 [790.59535629 309.79594326]
 [798.91918293 313.7840215 ]
 [807.72184423 316.40192008]
 [815.87527013 317.19990408]
 [822.76469386 315.78778362]
 [827.82596862 311.79199851]
 [832.23586893 306.87098986]
 [835.84634131 300.9724859 ]
 [838.41208881 294.31490338]
 [840.12466139 287.33197784]
 [840.74769831 280.38844949]
 [840.48418468 273.69332498]
 [791.66408247 263.67295197]
 [797.37555599 261.91509923]
 [803.34069049 261.92069834]
 [808.9278928  263.45487496]
 [813.87365377 265.70780537]
 [824.55611891 267.00858733]
 [828.02828765 265.56171215]
 [831.81306785 264.57354611]
 [835.46691155 264.56455848]
 [838.14718938 266.25764257]
 [819.46417308 272.29062131]
 [820.06620383 277.33544967]
 [820.73011315 282.15739763]
 [821.47449768 287.04539275]
 [812.11981541 291.78121722]
 [815.72159743 292.79517269]
 [819.33944142 293.5021717 ]
 [822.44068301 293.07178444]
 [825.00440097 292.03861988]
 [797.13198236 271.13923615]
 [801.79748154 270.01645005]
 [805.70031247 270.3979764 ]
 [808.7790302  272.98355883]
 [805.12722498 273.51256198]
 [801.25042713 273.02528283]
 [824.78262252 273.96847716]
 [828.20701218 272.04146868]
 [831.6708616  272.10302985]
 [834.61661106 273.78521746]
 [831.63113809 275.16441157]
 [828.24597573 275.07483026]
 [803.695131   301.21774709]
 [810.0418455  299.91815871]
 [815.52256411 298.96727538]
 [818.33505696 299.85377228]
 [821.05206764 299.31225216]
 [824.2464534  300.64256078]
 [827.06919229 302.22127324]
 [823.99111605 304.30746412]
 [820.82306063 305.47913349]
 [817.77650928 305.66250271]
 [814.49390566 305.30317163]
 [809.40275556 303.72020787]
 [805.30856466 301.47780961]
 [815.11406815 301.71653068]
 [818.1397832  302.13616228]
 [820.92669225 301.94213128]
 [825.9246043  302.37645245]
 [820.89334345 301.93114763]
 [818.07122147 302.02859229]
 [815.07808185 301.685426  ]]","[4.5006898e-01 8.9732641e-01 8.3645880e-03 5.9975767e-01 6.4165783e-01
 6.0546827e-02 9.6964484e-01 8.2559681e-01 2.9504088e-01 4.7847321e-03
 9.2852963e-03 3.5771485e-05]",0.0
26,1.04,[313.91937   61.929527 396.57758  187.031   ],0.879513144493103,"[[308.93808649 118.64566708]
 [311.24814087 130.17630482]
 [314.65798998 142.33044887]
 [319.89204967 153.63191271]
 [328.61138517 162.12102079]
 [339.59904695 167.51798296]
 [351.6552844  171.00597525]
 [363.88237858 172.59543443]
 [373.92384791 171.80006409]
 [379.47277808 167.39023829]
 [380.52571797 159.91388464]
 [382.03153992 152.0846715 ]
 [383.99446988 143.37354803]
 [385.61143064 135.01901531]
 [386.10965991 126.58139968]
 [384.45278788 118.63358521]
 [381.65223384 111.845397  ]
 [344.74608684 100.62292421]
 [351.0842123   97.26901555]
 [357.59965563  95.5866074 ]
 [363.62114334  95.89588845]
 [368.91289139  97.33251834]
 [375.88487649  99.98145604]
 [376.19855785  98.28566813]
 [376.903198    96.62340486]
 [377.87419939  95.54754996]
 [379.18810034  95.88107967]
 [374.64531446 107.2536459 ]
 [378.24438    110.97670996]
 [382.05336714 114.4025197 ]
 [386.23900795 118.18554008]
 [375.08561397 132.0581665 ]
 [378.00504351 131.33225346]
 [380.22304559 130.1637342 ]
 [381.07709074 129.92716932]
 [381.49078274 129.57007194]
 [351.64368534 109.83214283]
 [357.31272483 106.6099515 ]
 [361.82380104 105.85251951]
 [364.19222736 109.5614841 ]
 [361.27469921 111.36327887]
 [357.08940411 111.48232424]
 [374.3537643  108.16532278]
 [375.73179984 105.31895661]
 [377.86630774 104.88432252]
 [377.9685595  107.53897333]
 [377.51135015 109.55127382]
 [375.77826166 109.5638057 ]
 [368.40466642 152.02989483]
 [374.23875713 145.78056836]
 [380.71537399 140.17494822]
 [382.59137058 140.51054621]
 [383.63602543 139.50170779]
 [383.20384407 143.2743659 ]
 [378.99227524 148.60872531]
 [381.30121613 151.99906731]
 [381.37763524 154.53542376]
 [380.32101774 155.53443336]
 [378.00579453 155.84871078]
 [373.27434206 154.84262013]
 [369.93381166 151.72315741]
 [379.38533211 145.02650404]
 [381.34324932 144.7316637 ]
 [381.8123498  144.58185339]
 [379.35531521 148.1789639 ]
 [380.69450045 149.273031  ]
 [380.14209652 149.63306093]
 [378.26285744 149.97726583]]","[2.8745543e-02 8.3404917e-01 1.1241446e-03 5.9784192e-01 6.4446461e-01
 9.6091855e-01 9.4739568e-01 8.4519315e-01 3.0334175e-02 3.1632192e-03
 6.8480922e-03 1.4664706e-05]",1.0
26,1.04,[782.06384 238.41168 839.9131  317.23938],0.9998726844787598,"[[780.0618524  269.12950528]
 [780.23508707 277.55095136]
 [781.28486572 286.06841934]
 [783.45207727 294.28120327]
 [787.64048254 301.35072005]
 [794.07986557 306.7864753 ]
 [801.82277477 310.56080234]
 [810.10120606 312.99872112]
 [817.60035133 313.73576236]
 [823.91201949 312.48861265]
 [828.44711161 308.95993125]
 [832.38623714 304.43615448]
 [835.64053392 298.86098099]
 [837.96968019 292.51265895]
 [839.63575637 285.88522089]
 [840.44496632 279.25273848]
 [840.34842706 272.81314474]
 [793.42441937 263.89634562]
 [798.72588521 262.32619119]
 [804.21022511 262.39985567]
 [809.33390296 263.85173929]
 [813.96719491 265.92857671]
 [824.78250003 266.95527327]
 [828.03384697 265.5433501 ]
 [831.59907377 264.50282228]
 [835.12410438 264.32162237]
 [837.89559639 265.79458666]
 [819.75738502 272.45077622]
 [820.38097239 277.58922827]
 [821.06033123 282.5151087 ]
 [821.80830812 287.45007646]
 [813.28786111 291.70414996]
 [816.64430892 292.64358234]
 [820.05511379 293.26946449]
 [823.01924205 292.86429   ]
 [825.49782848 291.81695712]
 [798.40029991 271.43204045]
 [802.84866607 270.52264464]
 [806.58517098 270.86220098]
 [809.6618185  273.20253742]
 [806.11136591 273.8092081 ]
 [802.40640795 273.35249913]
 [825.29683089 273.91857934]
 [828.49831855 272.05987108]
 [831.8604157  271.9631983 ]
 [834.97524834 273.35118484]
 [832.05961502 274.8293708 ]
 [828.74063468 274.90429115]
 [805.94426638 301.03311849]
 [811.59224904 299.67451346]
 [816.54242492 298.68065727]
 [819.27337027 299.48372555]
 [821.78544796 298.95016444]
 [825.04510617 300.24149072]
 [827.94120884 301.87333298]
 [825.23432529 304.0838058 ]
 [822.17685795 305.34104836]
 [819.23243141 305.52702558]
 [816.02680063 305.18741083]
 [811.24560809 303.59305692]
 [807.41522586 301.29177761]
 [816.28482556 301.26347256]
 [819.22360277 301.65313435]
 [821.87164402 301.40735936]
 [826.91590583 302.10024488]
 [822.04384422 301.83957887]
 [819.33723187 301.93111134]
 [816.42099774 301.59032416]]","[4.8613721e-01 9.1539770e-01 1.2163703e-02 5.3118467e-01 6.2112468e-01
 7.3054887e-02 9.6340531e-01 8.5998899e-01 3.3307573e-01 4.8011877e-03
 1.4105803e-02 3.8034344e-05]",0.0
27,1.08,[778.8197  233.66861 840.947   320.79282],0.9997904896736145,"[[777.73745184 268.80088091]
 [777.63933887 277.61602789]
 [778.42669126 286.64852321]
 [780.47402029 295.38754463]
 [784.73153983 302.94597387]
 [791.41495091 308.80006045]
 [799.5465548  312.91495353]
 [808.27216071 315.64615309]
 [816.39380914 316.47259533]
 [823.25710368 315.1165688 ]
 [828.23941422 311.166417  ]
 [832.58100313 306.25996828]
 [836.18830603 300.3743121 ]
 [838.76940918 293.70835215]
 [840.51726621 286.75176144]
 [841.20134574 279.82825577]
 [840.99131536 273.18017274]
 [792.64631507 263.40157405]
 [798.25934482 261.73705325]
 [804.08876625 261.8210265 ]
 [809.51036227 263.40160981]
 [814.3353523  265.65376014]
 [824.94369459 266.78128034]
 [828.33216947 265.24780333]
 [832.04784256 264.13764149]
 [835.70347887 263.98371175]
 [838.4726004  265.57260096]
 [819.8687048  272.16676041]
 [820.37449789 277.29474172]
 [820.93878102 282.20356643]
 [821.58103597 287.15983272]
 [812.52961767 291.63220167]
 [816.07161772 292.69510746]
 [819.67474532 293.43533456]
 [822.82859844 292.99268961]
 [825.43920141 291.89421773]
 [797.96691698 270.9772253 ]
 [802.54894805 269.85089421]
 [806.45203379 270.23037761]
 [809.55891025 272.87522346]
 [805.91093835 273.44382942]
 [802.04635796 272.9524219 ]
 [825.29251587 273.71521756]
 [828.65971637 271.63959682]
 [832.16626656 271.58378005]
 [835.19957674 273.25276226]
 [832.27009487 274.77057964]
 [828.84372485 274.77723598]
 [804.18181431 300.8710885 ]
 [810.40982318 299.62851048]
 [815.84953529 298.69762301]
 [818.72020078 299.56873298]
 [821.45866466 299.01687741]
 [824.81315595 300.28790474]
 [827.83872795 301.84862405]
 [824.73534954 304.03459311]
 [821.52051193 305.30424356]
 [818.41596675 305.50844908]
 [815.06253046 305.15830457]
 [809.90281415 303.53368163]
 [805.75466615 301.15311831]
 [815.52902472 301.46838069]
 [818.61678821 301.88090891]
 [821.44912493 301.66078448]
 [826.67757285 302.07518131]
 [821.48579073 301.69880927]
 [818.61968052 301.81676388]
 [815.57362092 301.47920787]]","[4.4612843e-01 9.0938973e-01 1.2578458e-02 5.3379434e-01 6.1944294e-01
 7.8464873e-02 9.6704894e-01 8.3886123e-01 2.9547322e-01 4.3148962e-03
 1.2915242e-02 3.6239293e-05]",0.0
28,1.12,[779.6661  234.48917 841.28577 319.10776],0.9997615218162537,"[[778.260274   268.54362929]
 [778.29743545 277.26962411]
 [779.19399846 286.15829492]
 [781.23885594 294.77794462]
 [785.44555265 302.20837885]
 [792.06150281 307.93410385]
 [800.14506388 311.93514609]
 [808.7982412  314.55367053]
 [816.71684641 315.34524405]
 [823.37397742 314.04511476]
 [828.15606552 310.3531971 ]
 [832.43135917 305.7271331 ]
 [836.0613938  300.0548377 ]
 [838.66319466 293.53760177]
 [840.47512072 286.72095531]
 [841.33200604 279.90420157]
 [841.31209511 273.28260759]
 [792.59485561 263.8266317 ]
 [798.16869605 262.19246903]
 [803.97160161 262.25702757]
 [809.40416563 263.7842595 ]
 [814.28896892 265.9714199 ]
 [825.38010883 267.07625085]
 [828.79664409 265.62089542]
 [832.53628719 264.55450052]
 [836.21268827 264.39411113]
 [839.04446173 265.96199864]
 [820.05014825 272.45349878]
 [820.62456119 277.55770677]
 [821.26538116 282.43966246]
 [821.98091406 287.35564643]
 [812.87402767 291.79749632]
 [816.42714548 292.80225629]
 [820.04581201 293.48261648]
 [823.16887784 293.04538959]
 [825.77621746 291.95770466]
 [797.82651323 271.28381425]
 [802.48473692 270.263569  ]
 [806.39592293 270.62943125]
 [809.60164773 273.21475887]
 [805.88412392 273.78471711]
 [801.98685634 273.29269493]
 [825.68310905 274.02081633]
 [829.05872273 271.98352659]
 [832.57775861 271.91077614]
 [835.75109351 273.47664082]
 [832.73203033 274.99973992]
 [829.26787692 275.04531735]
 [804.25271052 301.02711165]
 [810.62754798 299.84618419]
 [816.15395355 298.9305898 ]
 [819.06347084 299.73485017]
 [821.76223803 299.16010642]
 [825.11455226 300.31598204]
 [828.14872968 301.71970719]
 [825.14878619 304.10051191]
 [821.93516451 305.51366949]
 [818.82303762 305.77893549]
 [815.42114723 305.47506356]
 [810.11831272 303.84246552]
 [805.80132189 301.32907921]
 [815.81955361 301.57783175]
 [818.95223516 301.95400262]
 [821.76813889 301.65431494]
 [827.03504521 301.98529506]
 [821.87341559 301.98319399]
 [819.00721598 302.17118108]
 [815.90630519 301.87434101]]","[5.0370920e-01 9.1765392e-01 1.3809656e-02 5.4175377e-01 6.2652034e-01
 7.7181615e-02 9.6499079e-01 8.4254652e-01 3.0082077e-01 4.1777380e-03
 1.3465238e-02 3.3135915e-05]",0.0
29,1.16,[783.1978  241.83992 840.0521  316.89355],0.9999661445617676,"[[779.90337914 268.73170507]
 [779.9941875  277.33823895]
 [780.92253004 286.0657444 ]
 [782.89361072 294.50921714]
 [786.95561005 301.83226144]
 [793.39424774 307.62243313]
 [801.22135323 311.83796751]
 [809.72223955 314.75487339]
 [817.60677302 315.59599054]
 [824.26379514 314.20680404]
 [829.0589599  310.25038749]
 [833.2192111  305.38237822]
 [836.64394748 299.52327323]
 [838.98044568 292.86799079]
 [840.55514055 285.9648717 ]
 [841.23115665 279.16346842]
 [841.08566093 272.54602712]
 [793.29033266 263.85154065]
 [798.82181525 261.83309352]
 [804.69350517 261.75421052]
 [810.18218154 263.22162405]
 [815.06472105 265.42257726]
 [825.58559883 266.47923592]
 [829.14592338 265.05085108]
 [832.90186125 264.14660162]
 [836.49507934 264.17681777]
 [839.07610756 265.9345575 ]
 [820.62013453 272.03223729]
 [821.30595946 277.24678439]
 [822.0593605  282.26607597]
 [822.84878075 287.31207144]
 [813.67089951 291.62273717]
 [817.25078416 292.60713327]
 [820.8559168  293.32875121]
 [823.91532433 292.79352999]
 [826.38219166 291.67772424]
 [798.76897091 271.14975029]
 [803.23610097 269.97865725]
 [807.14256442 270.35214162]
 [810.21465969 272.91838461]
 [806.60719103 273.54500693]
 [802.72964823 273.09968361]
 [825.82010204 273.70640653]
 [829.10318398 271.6273852 ]
 [832.58488154 271.58849943]
 [835.6185928  273.16946208]
 [832.74832928 274.65979889]
 [829.31674933 274.70696974]
 [805.17753947 300.64896595]
 [811.45636404 299.68241084]
 [816.80137897 298.88987315]
 [819.61218077 299.76603067]
 [822.33428353 299.14862496]
 [825.56574261 300.21349466]
 [828.50324088 301.48646802]
 [825.68433702 304.13580853]
 [822.57196999 305.6556685 ]
 [819.43769038 305.94832969]
 [816.0774579  305.62119567]
 [810.88349497 303.79513544]
 [806.7968553  300.99761772]
 [816.42302513 301.55373979]
 [819.46723616 301.97009927]
 [822.30757964 301.66083503]
 [827.321208   301.77968442]
 [822.49911726 301.99902403]
 [819.60099006 302.22130835]
 [816.53380537 301.87275529]]","[4.2106083e-01 9.1510385e-01 1.9019894e-02 5.3287745e-01 5.7777202e-01
 1.0731887e-01 9.6452779e-01 8.6415827e-01 3.1201163e-01 4.8702420e-03
 2.0827368e-02 5.0380542e-05]",0.0
30,1.2,[782.63916 242.38136 839.80585 316.86316],0.999970555305481,"[[780.71131023 268.33415717]
 [780.67988905 276.90037405]
 [781.50241618 285.59770858]
 [783.38364342 294.0245536 ]
 [787.3168745  301.41082686]
 [793.5580903  307.33274543]
 [801.17859739 311.71685201]
 [809.53290018 314.77204812]
 [817.40332496 315.70100474]
 [824.12302494 314.39488697]
 [829.02820498 310.4672389 ]
 [833.24686915 305.57900327]
 [836.74463099 299.70203674]
 [839.19035071 293.03397608]
 [840.87257266 286.10060382]
 [841.63595527 279.24232367]
 [841.54919332 272.58394641]
 [793.71191633 263.65294972]
 [799.18740731 261.779513  ]
 [804.97714922 261.82042532]
 [810.37309402 263.3417196 ]
 [815.17742604 265.5507831 ]
 [825.76775122 266.56861562]
 [829.32243723 265.14971676]
 [833.08472103 264.21853516]
 [836.71256822 264.19898945]
 [839.35890645 265.89554834]
 [820.70692527 272.03344849]
 [821.28940165 277.36415732]
 [821.93238026 282.50717187]
 [822.60713375 287.67290509]
 [813.50854164 291.68028235]
 [817.07512575 292.76187849]
 [820.70579016 293.54871595]
 [823.8618055  293.00093448]
 [826.41933775 291.83174974]
 [799.02302599 270.99604148]
 [803.44423342 269.91249797]
 [807.31573051 270.29079628]
 [810.40138543 272.76020527]
 [806.79351372 273.39445257]
 [802.95778495 272.9426291 ]
 [826.09522247 273.58667496]
 [829.3895157  271.60136607]
 [832.85901493 271.57463133]
 [835.91062474 273.09671628]
 [833.01224256 274.56761637]
 [829.59736437 274.59889567]
 [805.27114087 300.6335597 ]
 [811.3867439  299.69780886]
 [816.63231736 298.96606541]
 [819.45637858 299.8604793 ]
 [822.21186018 299.25823718]
 [825.53533316 300.30656141]
 [828.58072042 301.61363745]
 [825.65896153 304.16348302]
 [822.46714497 305.63864183]
 [819.30302346 305.8990922 ]
 [815.93346334 305.54255223]
 [810.84075969 303.7097677 ]
 [806.86386591 300.98182487]
 [816.27183741 301.60221231]
 [819.33228135 302.04108071]
 [822.20768166 301.75017977]
 [827.40237254 301.90126467]
 [822.40547884 302.01497316]
 [819.47330242 302.21002716]
 [816.39926183 301.83207226]]","[3.79439801e-01 9.15080845e-01 1.76236145e-02 5.35232544e-01
 5.60122013e-01 1.08889356e-01 9.69769061e-01 8.58477414e-01
 3.01444262e-01 4.51156544e-03 2.21003275e-02 5.17432309e-05]",0.0
31,1.24,[782.6563  242.3853  839.81836 316.87524],0.9999700784683228,"[[780.65465956 268.30467102]
 [780.62188426 276.87639689]
 [781.44207743 285.58011436]
 [783.32278955 294.01314902]
 [787.26002334 301.40504849]
 [793.51006812 307.33156919]
 [801.14257613 311.71918392]
 [809.50904435 314.77736175]
 [817.38765138 315.70796347]
 [824.11238533 314.40067768]
 [829.02137786 310.47172177]
 [833.24491972 305.58258134]
 [836.74688888 299.70297444]
 [839.19505978 293.03050905]
 [840.87758195 286.09292948]
 [841.63927424 279.23034331]
 [841.55165684 272.56757367]
 [793.69357771 263.65586564]
 [799.17248225 261.78070158]
 [804.9667173  261.81973849]
 [810.3670586  263.34051046]
 [815.17509413 265.54839978]
 [825.76275837 266.56647289]
 [829.31680691 265.1483534 ]
 [833.0785026  264.21721086]
 [836.70525581 264.19732997]
 [839.3508743  265.89272907]
 [820.70115924 272.03594902]
 [821.28560561 277.36697042]
 [821.93084621 282.50985748]
 [822.60787404 287.67601019]
 [813.49968696 291.6840167 ]
 [817.06919932 292.7664724 ]
 [820.70352817 293.55346203]
 [823.86152172 293.0050801 ]
 [826.42005748 291.83432019]
 [799.00917023 270.99711901]
 [803.43459731 269.91627961]
 [807.30658793 270.29352301]
 [810.39189944 272.76097023]
 [806.7846981  273.39657062]
 [802.9483915  272.94476771]
 [826.08679962 273.58558303]
 [829.38001943 271.60169303]
 [832.84850693 271.57421595]
 [835.90084469 273.09413761]
 [833.00234324 274.5654757 ]
 [829.58828759 274.5977256 ]
 [805.26446593 300.63832223]
 [811.38427216 299.70377642]
 [816.6318115  298.97187257]
 [819.45646083 299.86620009]
 [822.21165454 299.26354671]
 [825.5327915  300.31123757]
 [828.57547259 301.61762679]
 [825.65539992 304.16614807]
 [822.46585768 305.64256126]
 [819.30153465 305.90416318]
 [815.93074071 305.54771781]
 [810.8367025  303.71414363]
 [806.85777909 300.98633653]
 [816.27080923 301.607674  ]
 [819.33186597 302.04675215]
 [822.20706475 301.75504512]
 [827.39823103 301.90537739]
 [822.40315515 302.0198344 ]
 [819.47124606 302.21568215]
 [816.39632535 301.83764088]]","[3.79242361e-01 9.14463162e-01 1.73117593e-02 5.32835841e-01
 5.56719184e-01 1.07771486e-01 9.69341874e-01 8.58699262e-01
 3.01195711e-01 4.49589035e-03 2.17079557e-02 5.11109574e-05]",0.0
32,1.28,[783.90485 242.12473 840.5171  316.53473],0.9999651908874512,"[[780.69842353 268.31250781]
 [780.65811887 276.87868562]
 [781.47071996 285.57857621]
 [783.34574059 294.00512922]
 [787.27839692 301.38590378]
 [793.53461695 307.29523742]
 [801.18336609 311.65168595]
 [809.55774102 314.68717802]
 [817.43071979 315.60618186]
 [824.15097499 314.30365038]
 [829.06598443 310.39626569]
 [833.29834396 305.53906465]
 [836.79457587 299.68486202]
 [839.22903496 293.02781522]
 [840.8977384  286.10879636]
 [841.65270227 279.26455909]
 [841.56400323 272.61913896]
 [793.77294704 263.66854927]
 [799.24990833 261.77683768]
 [805.04624292 261.79630935]
 [810.45092931 263.31112918]
 [815.26101708 265.5242725 ]
 [825.76733172 266.54664135]
 [829.32740128 265.12239391]
 [833.09618318 264.20033225]
 [836.721937   264.2061024 ]
 [839.35186958 265.92694485]
 [820.7408182  272.0468066 ]
 [821.3220073  277.37233135]
 [821.96406466 282.50735694]
 [822.63622302 287.66500866]
 [813.55540198 291.6826883 ]
 [817.11622828 292.75951368]
 [820.73365384 293.54472661]
 [823.87110436 293.00535977]
 [826.41193074 291.84374243]
 [799.1037299  270.98667064]
 [803.50893062 269.86974829]
 [807.39033937 270.25490868]
 [810.46504623 272.77900451]
 [806.86260331 273.42034215]
 [803.0186491  272.96264571]
 [826.07251203 273.61038685]
 [829.35621911 271.57140696]
 [832.84032261 271.54045668]
 [835.88835025 273.10652512]
 [833.001459   274.59842065]
 [829.57499939 274.63389698]
 [805.30405498 300.62102413]
 [811.41782784 299.67954838]
 [816.65277404 298.94576913]
 [819.46094781 299.83886695]
 [822.19946033 299.23796558]
 [825.49598265 300.29757512]
 [828.52318347 301.6108737 ]
 [825.60530698 304.09623593]
 [822.43818319 305.53628445]
 [819.29773861 305.79277015]
 [815.95278078 305.44132996]
 [810.87511736 303.64055884]
 [806.89610964 300.95976424]
 [816.29895669 301.57564414]
 [819.33968425 302.01192153]
 [822.19612491 301.72365272]
 [827.33820999 301.89453626]
 [822.37703937 301.94005585]
 [819.4674418  302.13253939]
 [816.41683137 301.75898921]]","[3.6453468e-01 9.1567349e-01 1.7546797e-02 5.3555042e-01 5.5975324e-01
 1.0708777e-01 9.6796834e-01 8.5913980e-01 3.0060276e-01 4.5582512e-03
 2.1091396e-02 5.3632368e-05]",0.0
33,1.32,[783.33344 242.36685 840.40607 318.42636],0.9999778270721436,"[[780.55297896 268.68322045]
 [780.41809355 277.31792235]
 [781.15131964 286.13719082]
 [782.99805555 294.71791327]
 [786.90579805 302.22206533]
 [793.16565783 308.25029361]
 [800.90533614 312.68024057]
 [809.40340936 315.70903301]
 [817.42733526 316.60167432]
 [824.27401137 315.2197262 ]
 [829.26018322 311.17399371]
 [833.53853118 306.19749498]
 [837.01975989 300.28413498]
 [839.43827397 293.62406945]
 [841.11209363 286.72715646]
 [841.80926555 279.88385278]
 [841.62477714 273.24874735]
 [793.9019551  263.40395764]
 [799.58079338 261.680372  ]
 [805.48077059 261.85354118]
 [810.93458959 263.49501944]
 [815.72393692 265.82094589]
 [826.1756593  267.02481526]
 [829.70523715 265.55092317]
 [833.45768744 264.56727147]
 [837.08015519 264.44977927]
 [839.74535024 266.02787948]
 [821.13556969 272.2034398 ]
 [821.6985271  277.38604134]
 [822.34033769 282.37071204]
 [823.01379979 287.38366181]
 [813.85337704 291.67070818]
 [817.43405956 292.72490537]
 [821.08672702 293.51829028]
 [824.21710777 292.99708521]
 [826.76036066 291.89090735]
 [799.1158421  271.07006246]
 [803.60052115 270.05379277]
 [807.46202844 270.4664652 ]
 [810.57530028 272.92091417]
 [806.93020844 273.44961673]
 [803.0820531  272.98077893]
 [826.53190726 273.88311392]
 [829.87997842 271.99710256]
 [833.3251797  272.02714187]
 [836.36171228 273.55646932]
 [833.41208971 274.90492138]
 [830.01522934 274.8866424 ]
 [805.33849308 300.65479803]
 [811.6014775  299.59388065]
 [817.02350312 298.78771341]
 [819.87608606 299.7104845 ]
 [822.66887826 299.08749783]
 [825.96006227 300.24355066]
 [828.88653022 301.70835775]
 [825.96364444 304.33824509]
 [822.77323031 305.89239281]
 [819.57185578 306.181077  ]
 [816.18048179 305.81570292]
 [810.97479349 303.90543884]
 [806.95353991 300.96561277]
 [816.65941221 301.63688278]
 [819.72316688 302.07662308]
 [822.63476324 301.78930432]
 [827.61354864 301.95615739]
 [822.7351383  302.05924273]
 [819.77849942 302.28562331]
 [816.68466842 301.92376149]]","[4.1070512e-01 9.1916734e-01 1.6697887e-02 5.2741510e-01 5.8745086e-01
 1.1181441e-01 9.6608216e-01 8.5881293e-01 3.1981015e-01 4.5637842e-03
 2.1908337e-02 5.2580279e-05]",0.0
34,1.36,[783.1724 241.9573 840.5381 318.0188],0.9999407529830933,"[[780.48027434 268.28977072]
 [780.51288915 276.97100246]
 [781.4092647  285.76563799]
 [783.36434428 294.29529333]
 [787.39898112 301.71714211]
 [793.77470386 307.62542152]
 [801.51341778 311.93421507]
 [809.90032744 314.89683294]
 [817.7225275  315.77272081]
 [824.34790444 314.39647937]
 [829.11520314 310.45922303]
 [833.28055215 305.63711667]
 [836.75836456 299.86130857]
 [839.22826004 293.30505037]
 [840.95796418 286.44758368]
 [841.74318743 279.64024746]
 [841.68589306 273.00092244]
 [793.66670114 263.59153861]
 [799.22782433 261.74296075]
 [805.07815224 261.80465901]
 [810.52696896 263.37918812]
 [815.3725071  265.66850537]
 [826.04834807 266.81691074]
 [829.6096946  265.40329152]
 [833.38085067 264.48777699]
 [836.99426365 264.47738373]
 [839.61173844 266.19590604]
 [820.96499157 272.12586278]
 [821.58433151 277.49750608]
 [822.26730776 282.66171181]
 [822.98528147 287.84673536]
 [813.74013495 291.66943634]
 [817.33809364 292.78558755]
 [821.00230885 293.59708393]
 [824.12981701 293.03431654]
 [826.64613378 291.8412652 ]
 [799.06468225 270.92229092]
 [803.52922243 269.90678453]
 [807.37494004 270.32804751]
 [810.45843852 272.78188372]
 [806.82875764 273.32122767]
 [803.00443989 272.84321064]
 [826.26256776 273.72250938]
 [829.60822177 271.81603634]
 [833.04935527 271.82409519]
 [836.08922791 273.32064354]
 [833.15783572 274.71564794]
 [829.75453269 274.71802825]
 [805.29288721 300.39600039]
 [811.56032455 299.53166151]
 [816.89038229 298.86275852]
 [819.71815896 299.74187577]
 [822.4569608  299.14912605]
 [825.6777997  300.15234911]
 [828.60934627 301.36786842]
 [825.73436809 303.92559552]
 [822.63426375 305.4061451 ]
 [819.48299837 305.69084787]
 [816.11626577 305.33984685]
 [810.96017313 303.50922668]
 [806.86320227 300.75368547]
 [816.53069448 301.39231408]
 [819.58542895 301.8240788 ]
 [822.44640899 301.5178051 ]
 [827.4270345  301.67470121]
 [822.57521284 301.85279274]
 [819.66696036 302.07209432]
 [816.59262013 301.71435082]]","[3.5486355e-01 9.0716612e-01 1.6496971e-02 5.4314631e-01 5.7633507e-01
 1.1191823e-01 9.6939963e-01 8.6651158e-01 3.0776244e-01 4.4446262e-03
 2.1674376e-02 5.6099670e-05]",0.0
