frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
34,1.3556618819776716,[477.35434 118.37773 620.06824 301.46664],0.9999777,"[[471.64300197 201.54500222]
 [474.02481812 221.52662992]
 [477.8440004  241.34875703]
 [484.09385473 260.54529691]
 [495.02529204 276.54885173]
 [511.11732674 288.46400166]
 [530.49437869 296.41789198]
 [551.09390974 300.95337629]
 [570.94449639 300.87431288]
 [587.80143785 295.48451924]
 [599.49060297 284.61208987]
 [608.98262119 271.46622849]
 [615.98167109 256.29728889]
 [619.37151504 239.31144905]
 [619.9111495  221.60463738]
 [618.42439437 204.98049831]
 [615.531147   188.87461317]
 [498.64490891 182.4677341 ]
 [508.30178952 173.32581651]
 [521.17972004 168.02265739]
 [535.18689287 167.00007176]
 [548.00123024 169.25348675]
 [573.3576324  167.04557014]
 [582.96185875 163.27033561]
 [593.54027104 162.2587837 ]
 [603.19341993 164.9596113 ]
 [609.23497415 171.94530797]
 [563.72738647 180.90035725]
 [566.3188765  191.34205914]
 [568.94575644 201.27244771]
 [571.69739294 211.47481155]
 [549.95682979 225.34125519]
 [559.60928154 227.06659484]
 [569.2710011  228.0821476 ]
 [577.15686941 225.82250452]
 [583.51225781 222.80566931]
 [514.28047848 190.49709964]
 [523.56250501 185.9812274 ]
 [531.59246516 184.84278393]
 [539.73728359 188.17073655]
 [532.16112816 189.27438474]
 [524.13712955 190.16291523]
 [578.22160101 185.27937555]
 [585.81261158 180.84308445]
 [593.26042223 180.5731442 ]
 [600.7750349  183.72231221]
 [593.61109185 184.9208324 ]
 [586.25292468 185.29113972]
 [525.17904019 250.32698607]
 [541.5547682  244.2981751 ]
 [557.67862511 241.05565238]
 [566.70232177 242.17854357]
 [575.36902332 240.11701012]
 [586.51668811 241.6586442 ]
 [595.52981496 245.65622663]
 [588.45414162 258.33601165]
 [578.58430648 265.86510015]
 [568.61756945 267.96380734]
 [558.08161068 267.91800141]
 [541.32004869 262.4744668 ]
 [528.57666028 250.55647707]
 [557.43903589 246.93458939]
 [566.8642931  247.23850989]
 [575.78644371 245.64805579]
 [592.52628684 246.38887548]
 [577.42689681 257.72490025]
 [567.92281199 259.81521106]
 [557.96333337 259.86143732]]","[1.7913621e-02 7.1754295e-01 6.7283278e-03 8.6962014e-01 7.8953159e-01
 6.9826025e-01 9.4579947e-01 9.0583122e-01 1.4174776e-01 2.1089655e-03
 3.7146939e-03 5.2612078e-05]",0.0
35,1.3955342902711325,[477.8836  119.85403 620.48016 300.76733],0.99998677,"[[470.89574915 201.22524285]
 [473.47494319 221.24501824]
 [477.49726754 240.99488926]
 [483.96105802 260.09758234]
 [495.12561297 275.90332484]
 [511.35153365 287.57464123]
 [530.64964521 295.3805542 ]
 [550.9719007  299.81657362]
 [570.50496244 299.7098093 ]
 [587.08287525 294.34290838]
 [598.61153507 283.70819211]
 [608.17931557 270.92281151]
 [615.41234684 256.10965729]
 [619.11421037 239.35614824]
 [619.93531346 221.69515276]
 [618.74821401 205.0710547 ]
 [616.13142204 188.84884524]
 [497.08099723 182.2096405 ]
 [506.78978884 172.98407686]
 [519.80783343 167.60090089]
 [534.03181553 166.48977387]
 [547.06432056 168.71145892]
 [573.39427304 166.5274961 ]
 [583.29597139 162.86576146]
 [594.173455   161.97225618]
 [604.08948565 164.81183434]
 [610.26952386 172.01677513]
 [563.1174643  180.38654804]
 [565.6238935  190.94226754]
 [568.16553831 200.96683609]
 [570.84963465 211.25265121]
 [548.9826746  225.06844997]
 [558.73163867 226.78309679]
 [568.51086664 227.78010368]
 [576.57449436 225.52097321]
 [583.13175488 222.53042412]
 [512.7396543  189.97151089]
 [522.29059589 185.41973102]
 [530.45671797 184.28468609]
 [538.76618862 187.6889956 ]
 [531.00846004 188.7183578 ]
 [522.81086946 189.61334705]
 [578.22601962 184.79829073]
 [586.10035443 180.29569483]
 [593.71670794 180.08587742]
 [601.40506124 183.28613114]
 [594.01148367 184.46125627]
 [586.45447898 184.79776275]
 [524.63257277 249.8351469 ]
 [541.03619134 244.07105279]
 [557.1436553  240.89589596]
 [566.21386528 242.01736212]
 [574.91663337 239.96069837]
 [586.29329705 241.43611479]
 [595.5705564  245.21395588]
 [588.27469063 257.9017477 ]
 [578.23361635 265.47842598]
 [568.19219351 267.58470941]
 [557.58684921 267.52115726]
 [540.81184685 262.00495648]
 [528.01238513 250.09800816]
 [556.89437795 246.71116805]
 [566.38552475 247.02214193]
 [575.36714721 245.40347433]
 [592.59459591 245.96376657]
 [577.06340194 257.28663802]
 [567.4931097  259.37812781]
 [557.46223617 259.39028668]]","[1.6650246e-02 7.1420020e-01 5.8237128e-03 8.7174284e-01 7.9339254e-01
 6.8923533e-01 9.4585228e-01 9.2084008e-01 1.4625515e-01 2.3274010e-03
 3.7023101e-03 5.6564473e-05]",0.0
36,1.4354066985645935,[480.37637 121.33666 622.16766 299.98062],0.99999225,"[[472.99075045 201.52909285]
 [475.66330197 221.61020917]
 [479.70988125 241.45364904]
 [486.12840138 260.67112303]
 [497.28670591 276.563573  ]
 [513.6125263  288.27245283]
 [532.95731348 296.06256092]
 [553.20769489 300.564358  ]
 [572.67162097 300.366014  ]
 [589.20934123 294.74376702]
 [600.69854438 283.7108264 ]
 [610.32028687 270.71572757]
 [617.5012567  255.83071423]
 [621.05708748 239.09739172]
 [621.70686281 221.51960897]
 [620.44887674 205.01361763]
 [617.85668588 188.84139153]
 [498.70924819 183.66504651]
 [508.22954322 174.05524442]
 [521.27857766 168.39175901]
 [535.61486307 167.17242759]
 [548.80797973 169.3690924 ]
 [574.3858186  167.35316677]
 [584.54912376 163.69828886]
 [595.64572608 162.91415739]
 [605.74806035 166.02834153]
 [611.84610868 173.61658925]
 [564.4044171  181.36832297]
 [566.82122743 191.74615765]
 [569.27775753 201.58756152]
 [571.89659131 211.71703303]
 [550.44918963 225.68556666]
 [560.06200868 227.2760796 ]
 [569.68520868 228.2359789 ]
 [577.63009846 226.00939941]
 [584.13882893 223.11740947]
 [514.65292004 190.69635123]
 [524.07605863 185.86416259]
 [532.34293634 184.805076  ]
 [540.51066244 188.67333424]
 [532.78216228 189.7277731 ]
 [524.47100881 190.56951198]
 [579.17567313 185.78686857]
 [587.00451231 180.8595798 ]
 [594.78571224 180.6721009 ]
 [602.42149729 184.19076002]
 [595.07153755 185.54663894]
 [587.36745328 185.89285928]
 [526.57066751 250.81291699]
 [542.70251644 245.00498497]
 [558.61858219 241.73645741]
 [567.57152015 242.7984845 ]
 [576.19997305 240.64131522]
 [587.52605712 242.05548954]
 [596.84351587 245.74732763]
 [589.74643964 258.69822204]
 [579.83684355 266.43208849]
 [569.88157535 268.62062997]
 [559.41541338 268.62793791]
 [542.71510914 263.12685812]
 [529.95209622 251.03961623]
 [558.44925594 247.52671582]
 [567.80126691 247.76999807]
 [576.70278424 246.06463724]
 [593.7817716  246.50862813]
 [578.64595401 258.17247796]
 [569.15987229 260.37518686]
 [559.25912321 260.43690181]]","[1.6681939e-02 7.1454459e-01 6.8259072e-03 8.5605621e-01 7.8535455e-01
 6.8634194e-01 9.4822937e-01 9.2529649e-01 1.3793401e-01 2.1901766e-03
 3.4696797e-03 5.3628377e-05]",0.0
37,1.4752791068580544,[480.25415  121.643936 621.98334  300.2097  ],0.999992,"[[472.92419922 201.58336735]
 [475.61993971 221.6882931 ]
 [479.69057176 241.53720629]
 [486.13662665 260.74768829]
 [497.32550836 276.63367629]
 [513.68136573 288.33888686]
 [533.0581876  296.13959503]
 [553.32498896 300.66073728]
 [572.78874177 300.47444069]
 [589.3281132  294.84402961]
 [600.82655066 283.80098832]
 [610.45701784 270.78519893]
 [617.62378967 255.8718915 ]
 [621.16109067 239.11144704]
 [621.78630233 221.50977331]
 [620.51869464 204.98023754]
 [617.91911429 188.78096083]
 [498.58810648 183.78329867]
 [508.10101968 174.15512478]
 [521.16291946 168.46750379]
 [535.52348825 167.23163521]
 [548.74117368 169.42383575]
 [574.35168427 167.39252216]
 [584.55731845 163.72563505]
 [595.69531208 162.93912876]
 [605.83679533 166.07308614]
 [611.9542194  173.68960756]
 [564.37175047 181.3946856 ]
 [566.79166949 191.76838726]
 [569.24950421 201.60846102]
 [571.86938781 211.73613358]
 [550.45931068 225.70833647]
 [560.05858403 227.29203069]
 [569.65965635 228.24529475]
 [577.58817714 226.02444339]
 [584.08693945 223.14181006]
 [514.58719438 190.7213124 ]
 [524.00808555 185.8575936 ]
 [532.28889626 184.79339552]
 [540.46343598 188.68876043]
 [532.73119012 189.74812731]
 [524.4058947  190.59573191]
 [579.1632486  185.78675646]
 [587.00165844 180.82315728]
 [594.80588299 180.63252383]
 [602.4512285  184.17396295]
 [595.09411371 185.54338247]
 [587.36785078 185.89440852]
 [526.66706717 250.84233224]
 [542.72005755 245.02634823]
 [558.60122454 241.75283659]
 [567.53624427 242.81273347]
 [576.14891934 240.65780652]
 [587.48675525 242.08231592]
 [596.80963635 245.80862468]
 [589.77874953 258.78656971]
 [579.89052689 266.54864872]
 [569.94876361 268.73746538]
 [559.49675888 268.73885155]
 [542.8021369  263.19845968]
 [530.0480729  251.06664646]
 [558.43232638 247.51478052]
 [567.7669695  247.75721681]
 [576.65152669 246.05315042]
 [593.75185692 246.56108838]
 [578.69619232 258.31666976]
 [569.22609228 260.52259946]
 [559.33262056 260.57364297]]","[1.6670974e-02 7.1882683e-01 6.6007678e-03 8.5598105e-01 7.8471577e-01
 6.8755275e-01 9.4832891e-01 9.2504138e-01 1.3836694e-01 2.1161176e-03
 3.4205734e-03 5.2564486e-05]",0.0
38,1.5151515151515151,[480.40598 119.56606 622.80273 299.44107],0.9999819,"[[472.55302948 200.90379143]
 [475.40421097 221.04991245]
 [479.68633443 240.91576433]
 [486.30234146 260.12700558]
 [497.54223835 276.03872299]
 [513.83849287 287.79157352]
 [533.18980718 295.64526081]
 [553.51725531 300.12337494]
 [573.05144477 299.83451462]
 [589.57975841 294.10315514]
 [600.97625971 282.91533327]
 [610.4886384  269.68190956]
 [617.56937623 254.56095958]
 [621.06777859 237.67410278]
 [621.72142553 219.98410439]
 [620.43613243 203.36756206]
 [617.75727487 187.12624288]
 [497.78847599 182.63667727]
 [507.50165546 173.33709931]
 [520.57458413 167.94912028]
 [534.87199616 166.85183859]
 [548.06030595 169.04425931]
 [574.25814605 166.71171939]
 [584.33442569 162.89237052]
 [595.34901953 161.77422857]
 [605.51384568 164.41715288]
 [611.90013361 171.56819892]
 [564.17061996 180.31947947]
 [566.67063141 190.71891236]
 [569.20535612 200.60926175]
 [571.89494753 210.77080727]
 [550.56320333 224.83516574]
 [560.16318536 226.36389256]
 [569.75105977 227.23923898]
 [577.64262819 224.94877839]
 [584.08759856 221.97338176]
 [513.84280384 189.92738628]
 [523.32023859 185.12045979]
 [531.63133419 183.97745931]
 [539.95787442 187.63928366]
 [532.14261162 188.79820037]
 [523.77857471 189.72684181]
 [579.28659773 184.44453526]
 [587.15054727 179.57046843]
 [594.95937181 179.28345346]
 [602.69469976 182.58897984]
 [595.3124404  184.0665338 ]
 [587.57645631 184.48892641]
 [526.62812293 250.17425227]
 [542.68561864 244.22429967]
 [558.57070136 240.80158782]
 [567.50079727 241.80991292]
 [576.07327271 239.59687543]
 [587.33566761 240.9479351 ]
 [596.5908134  244.66359782]
 [589.75255585 257.65920591]
 [580.03341484 265.52134085]
 [570.14605904 267.78672504]
 [559.68507314 267.86923313]
 [542.91480207 262.43856478]
 [530.03263235 250.39785862]
 [558.41048312 246.61233878]
 [567.75283241 246.77668858]
 [576.59901571 245.0199163 ]
 [593.54269934 245.44701457]
 [578.79031897 257.226264  ]
 [569.38101387 259.50404286]
 [559.47979736 259.6301527 ]]","[1.7533081e-02 7.4282688e-01 7.4383952e-03 8.7075526e-01 8.0922318e-01
 6.5681094e-01 9.4508660e-01 9.2280275e-01 1.3305485e-01 2.0849600e-03
 3.0748046e-03 5.3730200e-05]",0.0
39,1.555023923444976,[481.08548 117.13522 624.2151  298.73767],0.9999808,"[[475.31476389 199.71246862]
 [477.94757012 219.75095391]
 [482.0318127  239.55083418]
 [488.5542177  258.7260499 ]
 [499.69887352 274.63648582]
 [515.89216721 286.41721153]
 [535.19513822 294.29189491]
 [555.48101449 298.85040522]
 [575.03206849 298.67858171]
 [591.73916674 293.07307577]
 [603.47124672 282.07075357]
 [613.25945544 268.96537733]
 [620.50275922 253.87084675]
 [624.06404734 236.92772698]
 [624.67389774 219.15248322]
 [623.30791116 202.41997027]
 [620.55178428 186.08543992]
 [500.51076519 180.8288095 ]
 [510.12738621 171.54516315]
 [523.11286533 166.17773938]
 [537.29107738 165.13280439]
 [550.30866575 167.40916848]
 [576.09293509 165.07573664]
 [586.20687032 161.20393854]
 [597.29893851 160.11052442]
 [607.5129025  162.87900496]
 [613.9454782  170.11132884]
 [566.15249443 178.96389401]
 [568.60627961 189.23886764]
 [571.08817577 199.0035634 ]
 [573.71033978 209.04401231]
 [552.54796886 223.33263326]
 [562.10186815 224.83746266]
 [571.63021946 225.68459558]
 [579.48364019 223.45140266]
 [585.92843628 220.56178451]
 [516.33294678 188.56043649]
 [525.71738052 183.77048731]
 [533.9819628  182.67090404]
 [542.25982654 186.34993124]
 [534.4695735  187.47996807]
 [526.16877604 188.37228155]
 [581.30247808 183.25247431]
 [589.12776732 178.3847791 ]
 [596.92383838 178.11559749]
 [604.6851449  181.44758427]
 [597.26744437 182.86689663]
 [589.5461719  183.29026318]
 [528.7571187  248.87986612]
 [544.5661726  242.56046224]
 [560.43075132 239.02009845]
 [569.35161018 240.03372383]
 [577.95385742 237.85232401]
 [589.37499428 239.40845442]
 [598.69972038 243.49168205]
 [591.80682993 256.63677454]
 [581.92056084 264.54184484]
 [571.98941875 266.77152133]
 [561.53506589 266.81803465]
 [544.83726108 261.26952982]
 [532.15627146 249.06016803]
 [560.24900389 244.88943958]
 [569.57504225 245.06447196]
 [578.44261122 243.3506453 ]
 [595.6599412  244.21504259]
 [580.70973825 256.28718138]
 [571.26313639 258.52617693]
 [561.35187292 258.61612797]]","[2.0594230e-02 7.5895643e-01 7.0838458e-03 8.7115842e-01 8.1124347e-01
 6.6672570e-01 9.4627666e-01 9.2930883e-01 1.3622522e-01 2.1871198e-03
 3.3477135e-03 5.3324882e-05]",0.0
40,1.594896331738437,[478.81174 107.23657 623.5801  296.79944],0.998965,"[[473.76038    199.40232348]
 [476.55586787 219.27631712]
 [481.04227751 238.88793993]
 [488.15801531 257.67347527]
 [499.93917111 273.04163527]
 [516.77055562 284.10868931]
 [536.37393332 291.23974538]
 [556.58933675 295.03969383]
 [575.46945751 294.43841267]
 [591.06383431 288.77049553]
 [601.80272257 278.14893675]
 [611.46521425 266.16591835]
 [619.41834414 252.33997774]
 [624.04966938 236.44223273]
 [625.40669012 219.3603965 ]
 [623.82341111 203.13288856]
 [620.64275861 187.28860712]
 [500.645803   181.63671869]
 [510.67727375 172.24414808]
 [524.11911666 166.62198353]
 [538.81871748 165.51025742]
 [552.25820613 167.90120983]
 [577.17507529 166.09454536]
 [586.85800862 162.25796062]
 [597.73442948 161.15114009]
 [607.71828341 163.730304  ]
 [613.9160552  170.70409107]
 [567.73950565 180.14552563]
 [570.36977887 190.082398  ]
 [573.04669142 199.44071251]
 [575.91676772 209.0845412 ]
 [554.65002453 224.24817061]
 [564.3505578  225.56850839]
 [573.98675847 226.17470551]
 [581.87194657 224.17570698]
 [588.31497669 221.40428162]
 [516.87853026 189.05945462]
 [526.72915566 184.02527535]
 [535.23676145 182.87811083]
 [543.8285296  187.16993976]
 [535.8819232  188.26261914]
 [527.32629353 189.19430625]
 [582.45989037 183.99084294]
 [590.26094723 178.50919271]
 [598.21450233 178.0489496 ]
 [606.06805825 181.6281054 ]
 [598.89348459 183.39487183]
 [591.03571796 184.00433069]
 [531.3305496  249.25493741]
 [547.70123726 243.79105306]
 [563.7522428  240.23246336]
 [572.42813182 241.41089189]
 [580.56832719 239.30962288]
 [591.49025691 241.03605568]
 [600.02675688 244.68627501]
 [592.7448101  255.97817683]
 [583.4957459  263.18763924]
 [574.04749227 265.38081789]
 [563.83751488 265.49743176]
 [547.29715425 260.373806  ]
 [534.64457065 249.38808298]
 [563.6193254  246.5280875 ]
 [572.70634985 246.71187568]
 [581.16251445 245.08926904]
 [596.9799552  245.5186578 ]
 [582.1243403  254.68677473]
 [573.23268867 256.8272469 ]
 [563.66784191 256.94997978]]","[2.5237747e-02 7.7083588e-01 6.0535409e-03 8.7908345e-01 7.9744798e-01
 6.7334086e-01 9.4530112e-01 9.1239953e-01 1.4573687e-01 2.1726165e-03
 3.3310275e-03 5.0137536e-05]",0.0
41,1.634768740031898,[480.32492 108.70751 624.5894  298.4173 ],0.9981608,"[[474.9507471  199.8389802 ]
 [477.55783743 219.69552946]
 [481.86870271 239.31988811]
 [488.84726572 258.13363314]
 [500.48368353 273.55700946]
 [517.16593266 284.73820901]
 [536.71378291 292.00021195]
 [556.95703304 295.92959309]
 [575.90627789 295.45737123]
 [591.6028111  289.87077475]
 [602.56556189 279.35505414]
 [612.51717174 267.41616523]
 [620.73711133 253.53909457]
 [625.56271005 237.51317179]
 [627.09693325 220.29982865]
 [625.67058098 203.9104054 ]
 [622.59033215 187.91669559]
 [501.96882498 181.9678328 ]
 [512.27557611 172.75177497]
 [525.870161   167.34180534]
 [540.60530394 166.39395469]
 [554.01062465 168.87902582]
 [579.23534238 166.98702186]
 [588.94933748 163.07873577]
 [599.83006239 161.85081065]
 [609.82983613 164.24432474]
 [616.09532154 171.03852916]
 [569.4655087  180.9223839 ]
 [572.0381906  190.91545266]
 [574.66339231 200.3263129 ]
 [577.45881665 210.01603937]
 [556.15599203 225.1370846 ]
 [565.85089374 226.45172858]
 [575.4809339  227.05286455]
 [583.39140701 225.05688405]
 [589.8749367  222.27537787]
 [518.12281144 189.80026257]
 [528.06713033 184.75999022]
 [536.65071559 183.60109586]
 [545.33733881 187.88645315]
 [537.3394416  189.01582587]
 [528.70347655 189.97065634]
 [584.34899104 184.66240752]
 [592.18648195 179.14669305]
 [600.18672824 178.6422323 ]
 [608.11798525 182.16448128]
 [600.926911   183.97723883]
 [593.02171683 184.63200951]
 [532.71044469 249.9005636 ]
 [549.13604271 244.39803612]
 [565.18726087 240.85495138]
 [573.85790205 242.07230306]
 [581.99913454 240.00122464]
 [592.92180061 241.77099872]
 [601.463341   245.44820392]
 [594.0169276  256.73174655]
 [584.69446635 263.92132735]
 [575.23567557 266.07836235]
 [565.03990674 266.16542864]
 [548.56473434 261.00587702]
 [536.06388152 250.01320529]
 [565.03307211 247.22713578]
 [574.1117996  247.44101083]
 [582.56612849 245.85930824]
 [598.40856385 246.27291203]
 [583.32508314 255.31214595]
 [574.42005265 257.38603497]
 [564.87013006 257.47966623]]","[2.5188791e-02 7.7164179e-01 5.9065078e-03 8.8816512e-01 7.9657710e-01
 6.9444406e-01 9.4833130e-01 9.0959144e-01 1.4861962e-01 2.2306407e-03
 3.4914745e-03 4.8879094e-05]",0.0
42,1.674641148325359,[482.81863  117.982506 626.7877   301.0507  ],0.9999666,"[[478.26227606 201.36075228]
 [480.87386946 221.36958373]
 [484.94637284 241.14005214]
 [491.35924673 260.32349128]
 [502.34653872 276.30819881]
 [518.3922033  288.18990898]
 [537.58086526 296.15137434]
 [557.90115869 300.74558556]
 [577.56173635 300.56896842]
 [594.35913229 295.06434572]
 [606.16026759 284.11602128]
 [615.92430437 270.99050486]
 [623.1949954  255.85033828]
 [626.7547878  238.84712273]
 [627.38912672 221.02539271]
 [626.0589608  204.26221067]
 [623.3284688  187.91698885]
 [503.54698983 182.78758994]
 [513.28705728 173.61650646]
 [526.30787483 168.41674632]
 [540.45278606 167.47717878]
 [553.4504025  169.77770784]
 [579.20259088 167.25694355]
 [589.19017291 163.33358464]
 [600.13579571 162.14171794]
 [610.24671483 164.67891377]
 [616.70861524 171.66329283]
 [569.32975638 180.95847645]
 [571.83376431 191.4948678 ]
 [574.36196327 201.54151469]
 [577.02087212 211.84939575]
 [555.53342891 225.71165562]
 [565.1955561  227.3239367 ]
 [574.8483513  228.24998057]
 [582.78268683 225.90488476]
 [589.23757535 222.86333293]
 [519.39004171 190.50695431]
 [528.75777778 185.80155307]
 [537.00480753 184.69351456]
 [545.29983264 188.24852753]
 [537.50830767 189.40599471]
 [529.24015975 190.31427169]
 [584.45231074 185.06095824]
 [592.22251648 180.25329682]
 [599.94637156 179.92871332]
 [607.66776216 183.11427701]
 [600.34456444 184.56789345]
 [592.70420241 185.03014201]
 [531.14333633 251.03615993]
 [547.35665727 245.00387186]
 [563.35340875 241.63653523]
 [572.35150993 242.68093568]
 [581.04441857 240.47568583]
 [592.38765681 241.83087802]
 [601.75932676 245.53529066]
 [594.63908201 258.42975497]
 [584.71130729 266.1420095 ]
 [574.73367596 268.36731541]
 [564.21890289 268.44839555]
 [547.44214046 263.13377446]
 [534.5943774  251.27636874]
 [563.13356537 247.48972106]
 [572.54767787 247.67374194]
 [581.50095451 245.94364047]
 [598.71076304 246.33118147]
 [583.53245384 257.90807033]
 [574.01838064 260.13665533]
 [564.06300175 260.26606596]]","[1.9655107e-02 7.5488567e-01 7.6152235e-03 8.7754333e-01 8.1091845e-01
 6.6108763e-01 9.4527280e-01 9.2845172e-01 1.2874869e-01 2.1713593e-03
 3.2244364e-03 5.6215566e-05]",0.0
43,1.7145135566188199,[484.3078  116.84396 627.1865  303.31094],0.99990153,"[[478.57708418 202.39240217]
 [481.2083289  222.32016587]
 [485.36572462 242.03333473]
 [492.03742307 261.02628016]
 [503.35439193 276.68945837]
 [519.63516593 288.19356465]
 [538.83568871 295.83158064]
 [558.97807288 300.10764837]
 [578.25851512 299.70164871]
 [594.5216198  294.05966616]
 [605.74703574 283.12792897]
 [615.27692485 270.30715847]
 [622.61396265 255.59435081]
 [626.46604872 238.97337961]
 [627.26920056 221.42630434]
 [625.84329104 204.89519191]
 [622.95952678 188.79502738]
 [504.39642304 183.75287902]
 [513.88574755 174.35988486]
 [526.78159857 168.72911286]
 [540.97145689 167.45188808]
 [553.97842932 169.61887872]
 [579.28248477 166.95544529]
 [589.10536575 162.9832263 ]
 [600.00384545 161.83663249]
 [610.05485392 164.5413661 ]
 [616.34513187 171.75303221]
 [569.65956903 181.36692107]
 [572.1164093  191.94238591]
 [574.59452248 201.97741151]
 [577.21310854 212.25465083]
 [555.94883275 226.28964758]
 [565.61412001 227.88029647]
 [575.2731843  228.74826145]
 [583.27630472 226.4364562 ]
 [589.76636338 223.36229181]
 [520.16161633 191.21555507]
 [529.54064727 186.26592588]
 [537.76164317 185.0767709 ]
 [546.07256961 188.85741591]
 [538.35315788 189.99232244]
 [530.10341537 190.96320724]
 [584.56317663 185.3412776 ]
 [592.28705311 180.15940475]
 [600.04723191 179.71089005]
 [607.79592848 183.07699037]
 [600.55706382 184.63378716]
 [592.88888645 185.20185554]
 [531.84058583 251.10739946]
 [547.96678531 245.39285326]
 [563.9733901  242.04264355]
 [572.93347311 243.04336166]
 [581.50411344 240.84294438]
 [592.90922642 242.09746099]
 [602.27310491 245.62624002]
 [595.21234822 258.29887938]
 [585.48129439 266.15220785]
 [575.59283137 268.45538092]
 [565.07236338 268.57726693]
 [548.18951511 263.18523836]
 [535.16418648 251.34284687]
 [563.84796715 247.8872261 ]
 [573.23607111 248.03678226]
 [582.09568453 246.26087976]
 [599.25446534 246.48670053]
 [584.19326401 258.01294088]
 [574.80181789 260.31848216]
 [564.87199831 260.46743345]]","[1.9945489e-02 7.6866657e-01 8.0901068e-03 8.8250196e-01 8.1665522e-01
 6.6364789e-01 9.4649732e-01 9.2871737e-01 1.2953947e-01 2.0042721e-03
 3.2036821e-03 5.1263847e-05]",0.0
44,1.7543859649122808,[481.53967  108.942406 625.70984  297.16568 ],0.99831474,"[[478.81624126 201.83697498]
 [481.74573421 221.20760202]
 [486.43619609 240.28764856]
 [493.74349788 258.60227919]
 [505.47392809 273.52713227]
 [521.98758805 284.21706843]
 [541.05022132 291.06870341]
 [560.67584527 294.69273543]
 [579.01928711 293.92126274]
 [594.339221   288.35034752]
 [605.1061219  278.1682272 ]
 [614.89016414 266.68430245]
 [623.01988459 253.30719662]
 [627.79222715 237.72732913]
 [629.22685564 220.8140769 ]
 [627.75012004 204.5863719 ]
 [624.6325556  188.73511064]
 [503.95819417 184.2846126 ]
 [514.01865244 175.27570409]
 [527.34279251 169.97927845]
 [541.79968631 169.04134268]
 [555.00083423 171.44541985]
 [579.84224248 169.04327691]
 [589.54029703 164.8707791 ]
 [600.45602477 163.30542153]
 [610.64698136 165.28921586]
 [617.3786422  171.72001314]
 [570.20181036 183.14886677]
 [572.75468326 193.01297474]
 [575.33852458 202.29379559]
 [578.09820974 211.81541514]
 [557.52197123 227.14017165]
 [567.10480165 228.29097128]
 [576.61764717 228.70689821]
 [584.49222553 226.6736021 ]
 [590.96620333 223.88437974]
 [519.70900249 192.18319511]
 [529.5336169  186.98840213]
 [538.21551085 185.84049088]
 [546.91406614 190.37914419]
 [538.8118605  191.65804899]
 [530.10990864 192.63292181]
 [585.48478127 186.57720447]
 [593.34132409 180.55478907]
 [601.55075765 179.84150922]
 [609.65517235 183.40129679]
 [602.44135404 185.66272318]
 [594.32280338 186.5250684 ]
 [535.05730164 251.81888676]
 [551.02099717 246.34125018]
 [566.72218704 242.66559029]
 [575.24633491 243.80283475]
 [583.25989783 241.62119925]
 [594.35588753 243.35758841]
 [603.23310244 246.78101015]
 [595.62923336 257.82951009]
 [586.22237122 264.91706932]
 [576.87167954 267.1243943 ]
 [566.83445537 267.32432008]
 [550.66937172 262.40442634]
 [538.44151503 251.92608356]
 [566.62190783 249.14082301]
 [575.56781125 249.22382379]
 [583.91951704 247.54585564]
 [600.13965106 247.67386746]
 [584.80934596 256.24584734]
 [576.05316305 258.35876322]
 [566.65378892 258.53227353]]","[2.2804845e-02 7.4925876e-01 5.9917253e-03 8.7157053e-01 7.7416581e-01
 6.6183776e-01 9.3983489e-01 9.0639222e-01 1.3282469e-01 1.9204943e-03
 3.4223110e-03 5.2061056e-05]",0.0
