frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
92,3.68,[809.0825   98.5325  987.3461  336.14758],0.9997523427009583,"[[814.47953957 189.20525193]
 [813.10304212 212.30655521]
 [814.00478071 235.7539019 ]
 [816.39633978 259.21361506]
 [822.1715807  280.96566558]
 [833.81785466 299.56714869]
 [849.59355688 314.4275108 ]
 [868.0873107  326.10944569]
 [889.49188253 330.83359241]
 [911.9639886  329.85719204]
 [933.78268993 322.22446352]
 [953.74789393 310.79799563]
 [969.37378561 294.27988529]
 [979.1759268  273.40930164]
 [985.23428148 250.15351355]
 [989.75787348 226.44067854]
 [992.38387173 202.15742871]
 [828.23650627 168.15150991]
 [838.85337381 158.26931342]
 [853.7969341  155.59817113]
 [868.96879679 158.82995039]
 [882.66204572 165.99307969]
 [912.29929304 167.80326873]
 [928.07051963 163.10747519]
 [944.70887309 162.75199994]
 [960.46309417 168.38256434]
 [970.97294366 179.83534142]
 [896.67964867 189.74910766]
 [895.64709297 206.48870602]
 [894.57120976 222.69284248]
 [893.5279215  238.91722023]
 [875.84218538 250.98466873]
 [883.67550707 254.28490251]
 [891.81313372 256.91465557]
 [900.74118948 255.73955864]
 [909.09437722 253.98160994]
 [844.2824672  186.05545342]
 [854.35026652 178.82533371]
 [866.75209677 180.71620598]
 [875.61288661 193.08505684]
 [864.64648998 194.53868777]
 [852.40957594 193.02420482]
 [918.94522822 196.93441972]
 [929.66689682 186.13685429]
 [942.34578735 186.73378974]
 [951.87507159 195.85141778]
 [942.67163432 200.68720236]
 [930.30796713 200.4481706 ]
 [858.59877816 281.46850049]
 [871.13941407 276.92127764]
 [882.85212418 274.51298058]
 [890.30398181 277.43629962]
 [899.09717894 275.75525373]
 [911.52258879 280.36876857]
 [924.09168041 285.67164063]
 [911.32648087 291.6939339 ]
 [898.90955454 293.93903196]
 [889.46904621 293.96881402]
 [880.9379991  292.61598587]
 [870.29353446 288.77402365]
 [863.30258107 282.17560649]
 [881.82300931 282.26049304]
 [889.80070478 283.72379929]
 [898.72645384 283.35140824]
 [919.63302201 285.67979097]
 [899.18697363 283.87979627]
 [890.33721751 283.98710907]
 [882.4091289  282.57868946]]","[6.0193170e-02 9.6700805e-01 2.6581999e-02 7.6787800e-01 7.8700954e-01
 1.5642007e-01 9.2796969e-01 9.4963378e-01 1.6374215e-01 2.0378141e-04
 1.9493202e-02 1.7933986e-05]",1.0
92,3.68,[188.13837  91.45786 224.73746 132.52814],0.933090329170227,"[[192.44385482 107.90797234]
 [192.46964493 111.25451222]
 [192.62007529 114.75764483]
 [192.66101317 118.12929958]
 [193.37359899 121.09169483]
 [195.14184327 123.71376872]
 [198.23972562 125.83549261]
 [201.6746121  127.72463679]
 [205.23659775 128.72969538]
 [208.70529079 128.37793976]
 [212.24461579 127.2319901 ]
 [215.86716706 125.34652054]
 [218.87553537 122.26257026]
 [220.73633128 118.50115031]
 [221.74597913 114.53924596]
 [222.21555078 110.39918259]
 [222.47900808 106.36540577]
 [194.84541626 106.58116534]
 [196.84961849 106.54548928]
 [198.82991621 106.70806199]
 [200.99278116 107.22479627]
 [203.12969977 108.02769274]
 [210.11387968 107.46030897]
 [211.68185884 106.36425108]
 [213.41867769 105.48310116]
 [215.26198292 104.95674178]
 [217.49865019 104.82972175]
 [207.78378302 110.16978666]
 [208.38461125 111.6795525 ]
 [208.97546434 113.1311962 ]
 [209.47133237 114.67605472]
 [207.55600715 116.40517294]
 [208.08316314 116.79582596]
 [208.4800362  116.90599501]
 [208.84797895 116.7909202 ]
 [209.23316026 116.33142292]
 [198.96790111 110.18156558]
 [200.21419623 109.73945439]
 [201.85601124 109.45582017]
 [203.67631787 110.02541542]
 [202.26838076 111.0123986 ]
 [200.59154281 111.183258  ]
 [210.81383699 109.9756819 ]
 [211.76997209 109.144063  ]
 [213.29489642 108.80302414]
 [214.92527181 109.00031805]
 [213.79518205 110.14589757]
 [212.33386093 110.46066552]
 [202.44580621 118.95742893]
 [204.72581396 119.15333748]
 [206.45031074 119.38613981]
 [206.98974454 119.55796212]
 [207.38158578 119.575257  ]
 [208.03137237 119.55963314]
 [209.05474508 119.58750665]
 [207.95885885 120.63999742]
 [206.96441108 120.90437204]
 [206.50681549 120.89274466]
 [206.00405419 120.80097288]
 [204.33594683 120.43568283]
 [203.16315228 119.18411314]
 [206.19236672 119.35959399]
 [206.7316168  119.49989229]
 [207.08562011 119.56677049]
 [208.54123884 119.61432874]
 [207.04390103 120.78613758]
 [206.67989576 120.72940886]
 [206.13424459 120.76164901]]","[0.74344313 0.9826452  0.02696713 0.90852123 0.8063183  0.9338736
 0.97622114 0.59362847 0.5272377  0.01356205 0.08334239 0.00220976]",0.0
93,3.72,[808.7115   102.417534 985.312    335.05188 ],0.999966025352478,"[[813.12163502 188.80760843]
 [811.88290527 211.96076074]
 [812.96857934 235.43818891]
 [815.70326189 258.77873743]
 [821.91803962 280.3896116 ]
 [833.8472445  298.96022511]
 [849.58113623 313.97665238]
 [867.8596704  325.91193855]
 [888.986251   330.75314772]
 [911.21208382 329.65331149]
 [932.74917006 321.74700868]
 [952.51031852 310.11243498]
 [968.18587309 293.56149304]
 [978.25339282 272.68188363]
 [984.36141324 249.3404845 ]
 [988.70755011 225.54801667]
 [991.1561743  201.27506399]
 [827.71674618 169.46402448]
 [838.35787436 159.79548898]
 [853.18766084 157.20803316]
 [868.2549538  160.33684379]
 [881.86317682 167.30493411]
 [910.6709131  169.1606586 ]
 [926.27166408 164.56131056]
 [942.73258018 164.21970496]
 [958.31366539 169.63925177]
 [968.84668893 180.73858368]
 [895.58375758 190.61402881]
 [894.64621162 207.40225506]
 [893.65434039 223.63817638]
 [892.69744605 239.9042502 ]
 [874.82482165 251.39646602]
 [882.74636576 254.82785857]
 [891.02777836 257.53678453]
 [900.07528663 256.30806065]
 [908.440301   254.43205464]
 [843.64768291 186.64707708]
 [853.73768052 179.81490153]
 [865.85904887 181.61965877]
 [874.55353168 193.48673046]
 [863.83022365 194.83696574]
 [851.87934706 193.35690331]
 [917.66363961 197.19953787]
 [928.14483893 186.85686865]
 [940.53435504 187.45701766]
 [950.06716621 196.14569214]
 [940.87696362 200.7772494 ]
 [928.78419888 200.55851364]
 [858.38083538 281.5417164 ]
 [870.51116061 277.0385834 ]
 [882.05857772 274.70542741]
 [889.48315784 277.71234894]
 [898.21082109 276.06011891]
 [910.58640993 280.76269007]
 [922.88522732 286.28980196]
 [910.52884722 292.98193026]
 [898.16733801 295.65929449]
 [888.67797184 295.70532942]
 [880.09010828 294.2119872 ]
 [869.55554855 289.68365306]
 [863.05213046 282.24844021]
 [881.07622197 282.43746781]
 [888.99033269 284.00306177]
 [897.84815317 283.65898049]
 [918.44816321 286.29523575]
 [898.37758029 285.22190833]
 [889.52401924 285.31562865]
 [881.56162643 283.77550244]]","[5.5657610e-02 9.6623009e-01 2.5280071e-02 7.3566014e-01 7.8539735e-01
 1.4982775e-01 9.2172033e-01 9.4999087e-01 1.4087708e-01 2.3436559e-04
 1.8277818e-02 1.6920669e-05]",1.0
93,3.72,[189.31258  92.65984 225.8073  133.52159],0.72893887758255,"[[193.42944711 109.17809606]
 [193.5903393  112.29342222]
 [193.87500858 115.58669209]
 [194.06022018 118.69083023]
 [194.84951788 121.36921215]
 [196.55893993 123.75462556]
 [199.47397256 125.72017837]
 [202.70252049 127.48616934]
 [206.13477921 128.34086299]
 [209.51884365 127.8600347 ]
 [212.98174095 126.60890555]
 [216.48958182 124.62181067]
 [219.41535664 121.4694376 ]
 [221.2113502  117.64875937]
 [222.10357857 113.62097144]
 [222.3783462  109.4296484 ]
 [222.43723416 105.40390086]
 [194.76466221 107.24948525]
 [196.59812689 107.22497439]
 [198.43554842 107.32730579]
 [200.50523436 107.7118845 ]
 [202.56653321 108.3633014 ]
 [209.5446527  107.42989421]
 [211.07752562 106.21598768]
 [212.79463387 105.18603194]
 [214.66140366 104.51581228]
 [217.01774549 104.22286868]
 [207.28332782 110.26549602]
 [207.92120552 111.65311205]
 [208.53600168 112.98218632]
 [209.05136967 114.40614772]
 [207.50749755 116.30778503]
 [208.00319862 116.63565779]
 [208.3801403  116.65114689]
 [208.7731874  116.47245836]
 [209.19173145 115.95848036]
 [198.89753854 110.77882624]
 [200.00957131 110.23276067]
 [201.6242013  109.83241749]
 [203.4863081  110.30704331]
 [202.13284624 111.42614794]
 [200.48983836 111.70890272]
 [210.50733995 109.83004141]
 [211.42195749 108.89701974]
 [212.98615479 108.45724046]
 [214.67357779 108.57176042]
 [213.56990981 109.85618877]
 [212.07858682 110.26306486]
 [203.0106988  118.95957899]
 [205.01348734 118.99401379]
 [206.56854224 119.11486864]
 [207.07779169 119.24033403]
 [207.41924167 119.22186565]
 [208.17736053 119.19342089]
 [209.31315541 119.2571187 ]
 [208.21496344 120.32373452]
 [207.21978998 120.63484883]
 [206.80512738 120.6509254 ]
 [206.35230851 120.61356378]
 [204.76980674 120.32872534]
 [203.71251297 119.13720274]
 [206.40027595 119.14469814]
 [206.89326131 119.23092937]
 [207.20371079 119.27645516]
 [208.7699039  119.28822541]
 [207.18453693 120.46979785]
 [206.87314856 120.444453  ]
 [206.37742257 120.52675295]]","[0.772461   0.98343784 0.02507977 0.9163823  0.8590968  0.93458253
 0.98070395 0.57534355 0.50989926 0.01457907 0.08277706 0.00203941]",0.0
94,3.7600000000000002,[809.07495 102.66619 985.47064 335.4322 ],0.9999608993530273,"[[813.68261966 189.44865441]
 [812.55416098 212.47284436]
 [813.74835625 235.79725742]
 [816.52107635 259.05263901]
 [822.68545741 280.58143759]
 [834.55209529 298.98899746]
 [850.21943533 313.82994366]
 [868.49463749 325.50906372]
 [889.5778842  330.21546125]
 [911.73179483 329.07504559]
 [933.1636107  321.16970944]
 [952.7705214  309.51528049]
 [968.26957273 292.94490814]
 [978.10406256 272.10057378]
 [984.10019755 248.84912205]
 [988.4185884  225.18392372]
 [990.79462075 200.99580848]
 [827.61002183 169.15897274]
 [838.25938129 159.6038121 ]
 [853.01548815 157.13635379]
 [867.95914125 160.32482016]
 [881.47781181 167.2803638 ]
 [910.82096601 169.07334995]
 [926.32914066 164.44978577]
 [942.7083149  163.99911308]
 [958.30817771 169.23375368]
 [968.98833156 180.12863421]
 [895.54782438 190.42196918]
 [894.70785296 207.1744163 ]
 [893.81399453 223.3973062 ]
 [892.96301699 239.61533117]
 [875.12276495 251.4850049 ]
 [883.03158236 254.77732491]
 [891.25202703 257.36985302]
 [900.22946763 256.12865114]
 [908.58308506 254.29304314]
 [843.2602967  186.60694075]
 [853.44746876 179.716802  ]
 [865.62726605 181.54045618]
 [874.39829457 193.46315134]
 [863.55465376 194.77504003]
 [851.53955019 193.28783059]
 [917.89403248 197.08147228]
 [928.41989851 186.67972517]
 [940.845855   187.2537744 ]
 [950.45176888 195.92268991]
 [941.19198537 200.57774031]
 [929.06006026 200.38600516]
 [858.24566817 281.92860651]
 [870.56901252 277.22234797]
 [882.29497492 274.73798561]
 [889.80874729 277.69926286]
 [898.61041856 275.98922062]
 [911.11612201 280.6605401 ]
 [923.48447013 286.13511658]
 [911.14260745 293.15386009]
 [898.64702559 296.02175593]
 [889.05370998 296.13354826]
 [880.3254739  294.70434523]
 [869.60736728 290.19019461]
 [862.95456135 282.67727518]
 [881.25811279 282.63714266]
 [889.30242801 284.14784908]
 [898.24696398 283.73920751]
 [919.09078026 286.16495061]
 [898.85697579 285.40482092]
 [889.89876747 285.55845165]
 [881.80797637 284.07992959]]","[5.7343133e-02 9.6668595e-01 2.7220275e-02 7.5318289e-01 8.0762470e-01
 1.5095031e-01 9.2533827e-01 9.4603384e-01 1.4647093e-01 2.2000742e-04
 1.8121669e-02 1.7864988e-05]",1.0
94,3.7600000000000002,[189.40004   92.221344 225.50763  133.3131  ],0.7150128483772278,"[[193.359954   108.97372532]
 [193.35186982 112.17720771]
 [193.48548758 115.55227137]
 [193.51859468 118.7524519 ]
 [194.15743029 121.58129001]
 [195.74898005 124.16519785]
 [198.59512997 126.35800457]
 [201.83374214 128.31998539]
 [205.30099034 129.33051682]
 [208.70847464 128.94802046]
 [212.18587756 127.73490071]
 [215.73090172 125.76853752]
 [218.69646668 122.6416719 ]
 [220.55619478 118.86158895]
 [221.5730021  114.87661505]
 [222.00899696 110.71525264]
 [222.21500254 106.69192576]
 [195.00921416 107.37492931]
 [196.87589478 107.41039872]
 [198.71252298 107.61051393]
 [200.75150084 108.11158478]
 [202.76369143 108.87153161]
 [209.69172311 108.22498488]
 [211.22688293 107.09811997]
 [212.93158889 106.1520102 ]
 [214.78279352 105.54403281]
 [217.07058311 105.30496275]
 [207.3618958  110.9013474 ]
 [207.91918612 112.37285793]
 [208.45950556 113.79029036]
 [208.90165043 115.29208541]
 [207.2444346  117.00246143]
 [207.72601295 117.39777184]
 [208.09813428 117.49744654]
 [208.50863218 117.35401106]
 [208.92744899 116.86388564]
 [198.98239684 111.02316213]
 [200.1503619  110.58379984]
 [201.74562788 110.26909387]
 [203.5362215  110.77568138]
 [202.17075729 111.77990675]
 [200.54793167 111.979146  ]
 [210.52027726 110.60886669]
 [211.48275995 109.79601932]
 [213.01215792 109.43157172]
 [214.64498091 109.58390832]
 [213.51660013 110.75398588]
 [212.05643106 111.08161604]
 [202.50199091 119.44737649]
 [204.59996557 119.65146494]
 [206.19160056 119.89498949]
 [206.71336508 120.07012177]
 [207.10194063 120.07464838]
 [207.82589483 120.03629541]
 [208.9228909  120.07764339]
 [207.79601288 121.24360347]
 [206.77566767 121.60853624]
 [206.29795372 121.606071  ]
 [205.79102135 121.49996829]
 [204.20783246 121.0384922 ]
 [203.22544682 119.67585516]
 [205.97615886 119.9264555 ]
 [206.49272537 120.06455135]
 [206.85453331 120.1335547 ]
 [208.38529897 120.10129666]
 [206.80801094 121.39244938]
 [206.4316895  121.34158134]
 [205.89490008 121.35853386]]","[0.76385075 0.97579557 0.02052655 0.9006933  0.7896981  0.9076752
 0.9725244  0.61447024 0.5097897  0.0136308  0.09370006 0.00236454]",0.0
95,3.8000000000000003,[807.0086  101.80704 984.8551  336.25806],0.9999744892120361,"[[812.57656959 189.77778518]
 [811.51136982 213.02744997]
 [812.85738915 236.54289889]
 [815.91770154 259.91134191]
 [822.41544911 281.51783133]
 [834.54245818 299.97144246]
 [850.37981045 314.7872535 ]
 [868.66468686 326.40852714]
 [889.60585493 331.03878617]
 [911.56742263 329.57824254]
 [932.7548846  321.26999116]
 [952.16175735 309.3297689 ]
 [967.55733931 292.7191081 ]
 [977.44311404 271.93892586]
 [983.45627463 248.79791152]
 [987.62112761 225.20744812]
 [989.74918652 201.11953712]
 [827.09618443 169.75165719]
 [837.90805817 160.27506274]
 [852.73243445 157.8770965 ]
 [867.69088906 161.13540131]
 [881.16580844 168.17462492]
 [910.11420059 170.16560161]
 [925.51221883 165.42641789]
 [941.81450522 164.80607843]
 [957.37678742 169.8087312 ]
 [968.02307701 180.51377213]
 [895.20899975 191.31815845]
 [894.35440111 207.99356562]
 [893.44901687 224.10973167]
 [892.59133142 240.21601868]
 [874.90681952 251.93272817]
 [882.81425178 255.20203769]
 [891.05040967 257.8119061 ]
 [899.99930072 256.62205744]
 [908.30557501 254.79917133]
 [842.76751888 187.25388813]
 [852.99883723 180.37139642]
 [865.13269275 182.20992064]
 [873.93925911 194.18824327]
 [863.13827848 195.33727467]
 [851.14165825 193.8419981 ]
 [917.31860018 197.72777581]
 [927.77705383 187.28021526]
 [940.17613864 187.80582678]
 [949.86838853 196.42934048]
 [940.61850846 201.032354  ]
 [928.49852443 200.91055912]
 [858.54849869 282.11683738]
 [870.42489934 276.86221457]
 [882.137559   274.13074899]
 [889.674007   277.12321544]
 [898.41809106 275.4285593 ]
 [910.8951751  280.42846966]
 [922.89523292 286.60682535]
 [910.94899011 294.3458035 ]
 [898.56217599 297.68394113]
 [888.92039919 297.84243965]
 [880.13264704 296.33305562]
 [869.41761863 291.23228836]
 [863.17065167 282.71717   ]
 [881.26570231 282.25773346]
 [889.26534969 283.79479671]
 [898.15654171 283.41251755]
 [918.39478552 286.58660805]
 [898.66957641 286.51372373]
 [889.69980478 286.69033492]
 [881.56414026 285.1651597 ]]","[6.57352135e-02 9.71650541e-01 2.37843879e-02 7.38618910e-01
 7.98060477e-01 1.59280106e-01 9.19429302e-01 9.51328039e-01
 1.37783065e-01 2.32172140e-04 1.75576098e-02 1.45332215e-05]",1.0
95,3.8000000000000003,[188.8      91.72854 225.83223 133.27449],0.8975972533226013,"[[192.6912263  108.83564383]
 [192.75237195 112.18800142]
 [192.91248307 115.7245329 ]
 [192.96137303 119.0740326 ]
 [193.67765561 122.0007357 ]
 [195.39177023 124.67606485]
 [198.38442549 126.95379138]
 [201.77258655 128.99214685]
 [205.3986448  130.06421238]
 [209.03096199 129.64140773]
 [212.74686754 128.33836377]
 [216.51159734 126.2276423 ]
 [219.67190206 122.9177615 ]
 [221.65548414 118.90830964]
 [222.69959033 114.69703227]
 [223.11907977 110.28461874]
 [223.32107961 106.02192342]
 [194.38969091 107.56316498]
 [196.31199792 107.67391473]
 [198.19810584 107.88562149]
 [200.32128081 108.35120335]
 [202.42095426 109.04290348]
 [209.73606914 108.40547383]
 [211.37908846 107.30791792]
 [213.19154829 106.33256346]
 [215.13760358 105.71658075]
 [217.59435415 105.43092012]
 [207.16306895 111.19498864]
 [207.71794021 112.69400954]
 [208.25010389 114.12138999]
 [208.68352741 115.64073265]
 [206.93493903 117.44155705]
 [207.47183144 117.87633508]
 [207.92265713 117.97697425]
 [208.4413293  117.84840792]
 [208.9712587  117.34176278]
 [198.47249448 111.20153189]
 [199.73588333 110.78717619]
 [201.40321821 110.46090961]
 [203.24780554 111.0137853 ]
 [201.82103932 112.07622975]
 [200.12951493 112.25884259]
 [210.56266427 110.84388345]
 [211.59570366 109.99298483]
 [213.25944036 109.63567168]
 [215.05020648 109.82221127]
 [213.75642419 111.09089345]
 [212.17274606 111.41800493]
 [202.21190557 119.9610579 ]
 [204.31732833 120.16673505]
 [205.97326517 120.42602956]
 [206.53471589 120.62436819]
 [206.93942234 120.65014958]
 [207.78684348 120.69077969]
 [208.95461023 120.83153397]
 [207.75870979 122.07451791]
 [206.63183331 122.50395298]
 [206.09862626 122.48345554]
 [205.52614093 122.31529981]
 [203.88328522 121.69483244]
 [202.92041913 120.19159108]
 [205.7629934  120.50836802]
 [206.32182896 120.68544745]
 [206.70946449 120.77985317]
 [208.39430213 120.83481967]
 [206.65102184 122.21092701]
 [206.23862684 122.13778585]
 [205.65067187 122.10862488]]","[0.74759996 0.9725857  0.01961683 0.90220565 0.75778353 0.91231143
 0.9744807  0.7304787  0.4606041  0.01117619 0.10829409 0.00248508]",0.0
96,3.84,[807.82465 101.82034 986.5547  338.24695],0.9999337196350098,"[[811.65994031 189.62180507]
 [810.59342326 213.2042667 ]
 [811.98383459 237.00835091]
 [815.10723101 260.53495836]
 [821.64020197 282.32896519]
 [833.65931229 301.1044119 ]
 [849.40313721 316.32915568]
 [867.59010637 328.37612581]
 [888.49061945 333.18682504]
 [910.47893369 331.63931143]
 [931.77794838 323.1056757 ]
 [951.42927462 310.95924836]
 [967.15093279 294.12160885]
 [977.42276931 273.05239272]
 [983.70073462 249.62211561]
 [988.06116605 225.72360408]
 [990.3148886  201.30236876]
 [826.01531619 170.12643096]
 [836.94477038 160.29514205]
 [852.00815731 157.63288055]
 [867.26143369 160.74141797]
 [880.96949676 167.82508788]
 [909.67931622 169.88217068]
 [925.45513058 165.18020672]
 [942.10136527 164.76294395]
 [957.83776069 170.12910289]
 [968.41517085 181.1860567 ]
 [894.90551943 191.34012979]
 [894.02620548 208.05051637]
 [893.09400403 224.1920836 ]
 [892.16965818 240.33406091]
 [874.42758733 252.18280864]
 [882.40248272 255.3976689 ]
 [890.67580739 257.99765271]
 [899.58076411 256.84928787]
 [907.81295264 255.10693502]
 [841.98383288 187.15127838]
 [852.25211644 180.10551524]
 [864.50081387 181.90373507]
 [873.42015544 194.03070283]
 [862.58821377 195.13333094]
 [850.45832419 193.67039633]
 [917.07025135 197.65996811]
 [927.58274072 187.05503774]
 [940.11381024 187.61832741]
 [949.94825804 196.38427985]
 [940.5994218  200.91942456]
 [928.343234   200.7876223 ]
 [858.08732995 283.41346008]
 [869.57225347 277.05105674]
 [881.39325672 273.85737967]
 [888.99437064 276.89819944]
 [897.77022266 275.20326209]
 [910.16183937 280.72875631]
 [921.48772234 287.96097767]
 [910.00785434 296.6446386 ]
 [897.66048783 300.55732679]
 [887.92116576 300.79330218]
 [879.04204407 299.21964598]
 [868.30797696 293.53269559]
 [862.6968337  283.79247648]
 [880.56802848 282.16939282]
 [888.57023263 283.73990935]
 [897.45580667 283.39384031]
 [916.91474134 287.77837676]
 [897.7428242  288.92681849]
 [888.67901275 289.18522012]
 [880.44841328 287.59721112]]","[5.3745631e-02 9.6863639e-01 2.6342701e-02 7.8418291e-01 8.2670236e-01
 2.0379908e-01 9.3437457e-01 9.5478928e-01 1.4842449e-01 2.0088264e-04
 1.4884951e-02 1.1349409e-05]",1.0
96,3.84,[190.02452  93.00919 225.37892 132.95923],0.7209032773971558,"[[194.07175067 109.78375548]
 [194.11424521 112.9920519 ]
 [194.22263446 116.35891855]
 [194.15629122 119.62778634]
 [194.77692993 122.50611448]
 [196.40585722 125.12002051]
 [199.27388275 127.28047806]
 [202.46416897 129.21086538]
 [205.84647    130.22484958]
 [209.2416783  129.76085949]
 [212.74509132 128.52696478]
 [216.4135077  126.62512416]
 [219.47501343 123.62024021]
 [221.37482929 119.94344026]
 [222.40353024 116.07568657]
 [222.90025753 112.01666135]
 [223.22740906 108.0175283 ]
 [195.49777488 108.9646259 ]
 [197.18900742 109.13307393]
 [198.87444437 109.35550386]
 [200.80884022 109.81375924]
 [202.78462082 110.45344552]
 [209.7551676  109.94735688]
 [211.30365771 109.00213027]
 [213.00768858 108.11710083]
 [214.88431698 107.60711899]
 [217.22307217 107.39433235]
 [207.3438603  112.58558065]
 [207.80285382 114.00964224]
 [208.23333782 115.37484455]
 [208.57134366 116.83448315]
 [207.19966465 118.46069622]
 [207.61446822 118.85798424]
 [207.94842067 119.00195563]
 [208.38854283 118.95830518]
 [208.90045589 118.5550223 ]
 [199.41913435 112.45294285]
 [200.52644891 112.11303526]
 [202.04197243 111.84273234]
 [203.73392516 112.39597762]
 [202.44338048 113.35746646]
 [200.88656959 113.49760744]
 [210.55704308 112.38216561]
 [211.45199901 111.58502015]
 [213.02549374 111.29050201]
 [214.7725215  111.51984948]
 [213.50391352 112.68729329]
 [212.01037925 112.97471064]
 [202.81996074 120.62896323]
 [204.69758359 121.12049532]
 [206.11384982 121.4897877 ]
 [206.60672107 121.65674919]
 [206.93802595 121.68308914]
 [207.76496884 121.64990085]
 [209.04449135 121.68817669]
 [207.81482816 122.77538836]
 [206.75857624 123.13123268]
 [206.31759804 123.10265267]
 [205.83377931 122.91756564]
 [204.36666828 122.32349819]
 [203.35845852 120.87026453]
 [206.03467235 121.4669565 ]
 [206.49878162 121.63834172]
 [206.83344659 121.70016384]
 [208.51435024 121.71464479]
 [206.75706151 122.91028929]
 [206.41216761 122.86520612]
 [205.91874403 122.83370942]]","[0.73875076 0.9357163  0.01403112 0.8868787  0.6557405  0.84981894
 0.9574515  0.77440405 0.4114144  0.01189661 0.12095858 0.00336135]",0.0
97,3.88,[807.2666  103.16633 984.1016  335.50946],0.9999915361404419,"[[811.27732377 190.07701308]
 [810.18065038 213.48921663]
 [811.5202212  237.14441758]
 [814.5732332  260.58368856]
 [821.0131533  282.28244299]
 [833.00799224 300.86838031]
 [848.75920737 315.80832815]
 [867.02002457 327.51018953]
 [887.90200809 332.1656847 ]
 [909.79980075 330.73123825]
 [930.9925645  322.44732457]
 [950.49782932 310.54808176]
 [966.00965899 293.89396113]
 [976.05139357 273.02584141]
 [982.24489474 249.8269906 ]
 [986.62068897 226.17382097]
 [988.8940351  201.97376752]
 [825.9540149  170.70454621]
 [836.85328339 161.10768479]
 [851.72143337 158.58957654]
 [866.75030252 161.75087887]
 [880.31987956 168.75428253]
 [908.54951942 170.76275641]
 [924.11286861 166.13287817]
 [940.54100418 165.67570597]
 [956.16755301 170.87081662]
 [966.81243914 181.67893887]
 [893.98890272 191.79352823]
 [893.08816186 208.38549662]
 [892.13395268 224.44196296]
 [891.20664588 240.48436236]
 [873.71179104 252.61430037]
 [881.56423831 255.72441328]
 [889.69151768 258.25152284]
 [898.50567734 257.14517367]
 [906.67644614 255.43852949]
 [841.58926351 187.5903523 ]
 [851.80966276 180.59968251]
 [863.969639   182.42305177]
 [872.73730034 194.53088641]
 [861.95931154 195.6447134 ]
 [849.92496648 194.14494711]
 [916.05122012 198.11187345]
 [926.43949896 187.53862965]
 [938.87089849 188.09799343]
 [948.61302513 196.8317951 ]
 [939.33110815 201.39205915]
 [927.18904567 201.26262558]
 [857.52039385 284.28427696]
 [868.95908421 278.04211283]
 [880.58273953 274.7656343 ]
 [888.08889645 277.7446124 ]
 [896.77912617 275.99534845]
 [909.10023737 281.42741966]
 [920.61577535 288.46855521]
 [909.20483798 296.55636972]
 [897.02696067 300.1444664 ]
 [887.43532357 300.37659621]
 [878.6724295  298.92264903]
 [868.02205244 293.7158519 ]
 [862.146092   284.706285  ]
 [879.75831306 283.07731366]
 [887.68929648 284.56329232]
 [896.5016343  284.17675632]
 [916.09630287 288.30259585]
 [897.11228907 288.67286855]
 [888.17595148 288.93004715]
 [880.06508142 287.4416436 ]]","[4.4656865e-02 9.6434921e-01 2.2188211e-02 7.8409821e-01 8.2167828e-01
 1.6870442e-01 9.3121922e-01 9.5246768e-01 1.4028050e-01 1.8215649e-04
 1.1934381e-02 1.1688167e-05]",1.0
