frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
54,2.16,[924.2686   87.1715  985.5772  166.70432],0.9978153705596924,"[[923.42834805 115.52302432]
 [923.83147293 123.87821674]
 [924.97735327 132.31181014]
 [926.75603475 140.6557287 ]
 [929.68652239 148.49084151]
 [934.25658438 155.33355021]
 [940.30200595 160.80393541]
 [947.53816843 164.62553167]
 [955.79667735 165.69552517]
 [964.07685626 164.51107287]
 [971.24701858 160.3908869 ]
 [977.25834179 154.6359911 ]
 [981.81745851 147.53390419]
 [984.5960021  139.47226882]
 [986.18338907 131.00219858]
 [987.16723633 122.58593941]
 [987.48129451 114.23790562]
 [929.61600012 112.03948289]
 [934.14663777 110.24658614]
 [939.253667   110.36748683]
 [944.30680686 111.43814856]
 [949.2213347  112.90849203]
 [959.94576252 112.53450727]
 [964.73658001 111.03325552]
 [969.79855239 109.95618719]
 [974.99104309 109.85218626]
 [979.55518806 111.44856453]
 [954.79524004 116.52730215]
 [954.85511369 121.84548581]
 [954.88502955 127.08570957]
 [954.92411536 132.42760539]
 [948.27953947 136.8999716 ]
 [951.52061129 137.98033476]
 [955.03838229 138.71605563]
 [958.65586698 137.95790172]
 [961.84087825 136.7964735 ]
 [934.97174788 117.19209826]
 [938.79175848 116.40845907]
 [942.35040164 116.30116773]
 [945.68651837 117.42547953]
 [942.22387505 118.34515047]
 [938.66483492 118.34915984]
 [963.92462385 117.20664489]
 [967.2709316  116.03021795]
 [970.79959714 116.13261557]
 [974.57357502 116.91866523]
 [970.94198036 118.1354174 ]
 [967.43055642 118.11851323]
 [943.47048354 149.37923145]
 [947.66679454 147.29798675]
 [951.6551941  145.95092797]
 [954.52996469 146.85527158]
 [957.58174944 146.00887632]
 [961.75047123 147.33424306]
 [965.95143557 149.28749681]
 [962.18125093 151.78196645]
 [958.20025039 153.21469951]
 [954.77978921 153.49425244]
 [951.48431969 153.20062923]
 [947.5167256  151.78389835]
 [945.06291199 149.41577888]
 [951.6075691  148.77232635]
 [954.60904491 149.15470254]
 [957.80571818 148.78632164]
 [964.34625566 149.32742727]
 [957.92080331 149.23035121]
 [954.69574469 149.58427811]
 [951.65140748 149.2341224 ]]","[9.0517275e-02 9.9257749e-01 7.2802277e-03 6.7572051e-01 7.1676385e-01
 2.3756962e-01 9.3759447e-01 9.7622144e-01 3.2165480e-01 8.9367037e-04
 2.4716370e-02 2.3054612e-05]",1.0
54,2.16,[298.4866  121.79007 359.64777 198.43684],0.9994800686836243,"[[299.91472784 157.25283825]
 [302.13259423 165.45094204]
 [305.3091512  173.45594788]
 [309.32077003 181.02514577]
 [314.45416117 187.55369043]
 [320.97679543 192.62936258]
 [328.34721434 196.20608759]
 [336.16990209 198.23255968]
 [343.74732161 197.64107013]
 [350.55564857 194.55978191]
 [355.6340642  189.12275958]
 [359.66756582 182.62884367]
 [362.4156003  175.39456677]
 [363.66266751 167.57681465]
 [363.6884042  159.53804898]
 [362.75464094 151.53078485]
 [360.98352885 143.8164404 ]
 [305.26256824 149.71081716]
 [308.95608202 146.92791355]
 [313.80180115 145.91836929]
 [318.81050497 146.11911547]
 [323.67413062 147.09134924]
 [335.22484732 145.03312421]
 [339.15466118 142.28092819]
 [343.65500474 139.99547267]
 [348.59919262 138.87997574]
 [353.2345711  139.89095348]
 [331.26156032 151.74838889]
 [332.52207148 156.99520671]
 [333.75922334 162.00301516]
 [335.0618968  167.0074935 ]
 [329.57741928 172.28137565]
 [332.84638023 172.65063429]
 [336.33100009 172.59215224]
 [339.37324882 171.24036074]
 [341.976408   169.55460095]
 [311.74856687 155.5536654 ]
 [315.2516104  153.61682403]
 [319.00628686 153.00742245]
 [322.90301794 154.35946536]
 [319.45262325 155.71858311]
 [315.73317981 156.31610435]
 [339.6405046  151.16676837]
 [342.51669323 148.53046906]
 [346.20273411 147.66646171]
 [350.24182856 148.25522983]
 [347.17014694 150.29824442]
 [343.50868273 151.21847773]
 [327.73235446 183.33435977]
 [330.93756914 179.73250675]
 [334.68521929 177.247926  ]
 [337.58933675 177.44249272]
 [340.16701949 176.09687185]
 [344.37808442 176.82972574]
 [348.06079078 178.59054756]
 [346.03631675 183.06405616]
 [342.87531757 186.10121047]
 [339.66423881 187.21858859]
 [336.35796738 187.49508047]
 [332.04500985 186.13104475]
 [329.17705607 182.9992888 ]
 [335.294837   180.18620908]
 [338.19166791 179.90995979]
 [340.9780097  178.90717721]
 [346.69761515 178.98533559]
 [341.62064624 181.78311443]
 [338.72734833 182.79738259]
 [335.66193438 183.05276465]]","[2.8793421e-01 9.7458524e-01 3.1760260e-02 8.9646131e-01 9.0191966e-01
 6.2332791e-01 7.7401692e-01 9.3280381e-01 2.3681864e-01 5.3978451e-03
 2.3782477e-02 1.0612619e-04]",0.0
54,2.16,[193.51697 174.36276 222.11382 213.28285],0.9874886870384216,"[[191.38303008 185.84622627]
 [190.63992541 190.10595745]
 [190.2763344  194.49852711]
 [190.71839876 198.78629631]
 [192.43421976 202.59884602]
 [195.31179026 205.76322293]
 [198.9294371  208.37479806]
 [202.72601306 210.4260633 ]
 [206.26987442 211.543437  ]
 [209.20264661 211.35255313]
 [211.51452571 209.91916752]
 [213.92080784 208.12901473]
 [216.1834535  205.84880984]
 [218.13660443 203.1233803 ]
 [219.75945115 200.19769794]
 [220.98202586 197.09382391]
 [221.76282227 193.98801601]
 [201.18909538 186.3622292 ]
 [204.27133799 186.23713455]
 [207.13233471 186.66422105]
 [209.70826983 187.65201589]
 [211.90172791 188.86406487]
 [217.71048069 190.05155867]
 [219.27613318 189.64273548]
 [220.88544071 189.42547938]
 [222.35864282 189.50184232]
 [223.29130352 190.19586688]
 [213.98072243 192.29549563]
 [213.82484853 194.74712884]
 [213.7562868  197.0851559 ]
 [213.71148646 199.44943106]
 [209.02429223 200.74950254]
 [210.45299023 201.45782149]
 [211.86309636 201.95477879]
 [213.09420556 201.97303689]
 [214.14002806 201.60596615]
 [203.05326521 189.84888589]
 [205.61572164 189.57573107]
 [207.55770534 189.96493495]
 [208.78126055 191.55017233]
 [206.9960019  191.73857784]
 [205.06362915 191.23533389]
 [216.16879821 192.77162051]
 [217.91889876 191.87476254]
 [219.55917746 192.06064379]
 [220.66139102 193.12941825]
 [219.244847   193.85264075]
 [217.66337514 193.60400355]
 [204.07412469 204.04330498]
 [207.14905322 204.22981209]
 [209.75303054 204.23248029]
 [210.73905528 204.73420656]
 [211.69080853 204.67134005]
 [212.49430031 205.25100535]
 [212.98920065 205.61750865]
 [211.97335839 206.53984284]
 [210.81464946 207.24015719]
 [209.71799135 207.25778526]
 [208.42902243 206.90928555]
 [206.33306637 205.70820248]
 [204.78657424 204.33335042]
 [209.18797255 205.22970772]
 [210.32813549 205.5887363 ]
 [211.21216357 205.62619752]
 [212.63098568 205.65295881]
 [211.22281969 205.74962324]
 [210.28634131 205.68339592]
 [209.15613353 205.36410666]]","[5.09929538e-01 8.39833081e-01 5.67187667e-02 1.97037160e-01
 5.90022147e-01 2.71355480e-01 6.04030430e-01 9.73488450e-01
 1.22876674e-01 8.79572879e-04 4.15602885e-02 1.65786823e-05]",1.0
54,2.16,[1101.2388   195.2533  1128.4427   229.81859],0.9983761310577393,"[[1102.55653673  210.77311534]
 [1102.32899392  213.77869076]
 [1102.53317769  216.88646907]
 [1103.25197273  219.97546101]
 [1104.15157209  222.7795555 ]
 [1105.43193722  225.26099885]
 [1107.15312165  227.32775533]
 [1109.11406294  228.92200047]
 [1111.87957367  229.70645881]
 [1115.23937771  229.72861457]
 [1119.12133998  229.3888942 ]
 [1123.08756161  228.48916453]
 [1126.53122473  226.58773243]
 [1129.0183565   223.58822703]
 [1130.58886445  219.78242028]
 [1131.58237058  215.71276641]
 [1132.24424839  211.5734942 ]
 [1102.77426863  205.81825578]
 [1103.8749747   204.88996693]
 [1105.45701292  204.60903585]
 [1107.31929773  204.76601741]
 [1109.03683248  205.34596178]
 [1115.80082387  204.91578516]
 [1118.26468855  204.34682328]
 [1121.04090935  204.24624509]
 [1123.79634732  204.97817791]
 [1126.13941157  206.42671901]
 [1111.97990993  208.85539883]
 [1111.53975692  210.95113739]
 [1111.05973279  212.88777697]
 [1110.5585236   214.82758236]
 [1109.02835393  217.84129506]
 [1110.05190429  218.16621411]
 [1111.18333319  218.25788593]
 [1112.73888344  218.14854497]
 [1114.33618915  217.94549638]
 [1104.28433111  209.75063992]
 [1105.91365588  208.8662279 ]
 [1107.68326473  208.86722219]
 [1109.33919942  209.98264796]
 [1107.56650639  210.47006488]
 [1105.80342732  210.44293666]
 [1117.44967359  210.03810227]
 [1119.26708335  208.88955006]
 [1121.23566133  209.02816913]
 [1123.2771464   210.04776198]
 [1121.1741724   210.68148383]
 [1119.22464436  210.61141604]
 [1107.52895233  223.02336133]
 [1108.67790383  221.64273125]
 [1110.0806936   220.78830838]
 [1111.13568473  221.05911064]
 [1112.36792195  220.81063724]
 [1114.71746042  221.68472767]
 [1117.15039378  222.94212025]
 [1114.79210728  223.92444229]
 [1112.53863382  224.48411721]
 [1111.13118532  224.57517731]
 [1109.84181893  224.4343887 ]
 [1108.62317532  223.88272715]
 [1108.1575788   223.03321183]
 [1109.98209614  222.20230782]
 [1111.11567688  222.29343677]
 [1112.37540916  222.21332276]
 [1116.51656473  222.8305645 ]
 [1112.52604434  222.68696117]
 [1111.23965591  222.71802133]
 [1110.07233405  222.62281686]]","[8.3169028e-02 9.7323424e-01 1.8551890e-02 7.0595807e-01 7.9843730e-01
 6.3790339e-01 9.0152192e-01 9.9455643e-01 1.9898722e-01 6.3401461e-03
 1.8591693e-02 3.9802236e-04]",0.0
55,2.2,[924.70776   84.424065 984.96185  165.28189 ],0.9962838292121887,"[[924.07601871 116.11188281]
 [924.60429104 124.2732034 ]
 [925.88623125 132.45339054]
 [927.86130628 140.45314682]
 [931.06622587 147.79924452]
 [935.8650569  154.00836349]
 [941.85420185 158.88002932]
 [948.84790951 162.1436969 ]
 [956.60488093 163.0444262 ]
 [964.38899475 161.93293643]
 [971.0995999  158.15822756]
 [976.74915367 152.82876098]
 [981.12873179 146.14961457]
 [983.90038562 138.43460119]
 [985.49564809 130.23782098]
 [986.44474465 122.03934166]
 [986.65919489 113.87601084]
 [929.96831927 112.35642773]
 [934.29449585 110.66322112]
 [939.16577661 110.71017426]
 [944.03741416 111.6562098 ]
 [948.80117393 113.03680229]
 [959.43061507 112.64535642]
 [964.08667326 111.2346127 ]
 [969.06668681 110.23199931]
 [974.17201751 110.20970407]
 [978.73440003 111.76865193]
 [954.39419988 116.6800763 ]
 [954.53221148 122.27298477]
 [954.62200594 127.75546134]
 [954.74247158 133.27362812]
 [947.94282255 137.21126974]
 [951.23407853 138.36667991]
 [954.8019734  139.07820427]
 [958.48545629 138.29691374]
 [961.70995927 137.04375958]
 [934.98449078 116.8924728 ]
 [938.81180057 116.10206228]
 [942.27050361 116.07018584]
 [945.5088976  117.35918033]
 [942.05934283 118.1068953 ]
 [938.6120463  118.03406376]
 [963.40149504 117.11841658]
 [966.73201787 115.79606408]
 [970.25808525 115.86747497]
 [974.07546574 116.66994685]
 [970.40722489 117.89858451]
 [966.90767771 117.93083733]
 [943.38794792 149.08640283]
 [947.51878446 147.15301335]
 [951.46122757 145.96209788]
 [954.35110402 146.82810509]
 [957.34351289 146.02943611]
 [961.62542969 147.26208335]
 [965.87905973 149.01610148]
 [962.2513628  151.38302541]
 [958.27235055 152.80185354]
 [954.8466422  153.05793548]
 [951.49770534 152.75582284]
 [947.49504465 151.32390213]
 [944.89609188 149.18100095]
 [951.40771943 148.51965827]
 [954.45306426 148.90759277]
 [957.61075985 148.52233857]
 [964.42548776 149.08323956]
 [957.95486969 149.07275331]
 [954.75007737 149.39339745]
 [951.66199347 149.03478092]]","[9.0416506e-02 9.9216563e-01 7.1811448e-03 6.8096763e-01 7.2961998e-01
 2.5711933e-01 9.3945545e-01 9.7656381e-01 3.1310573e-01 8.9813676e-04
 2.3573091e-02 2.4596897e-05]",1.0
55,2.2,[298.32162 122.04755 358.66324 198.32799],0.9991783499717712,"[[300.43198048 157.94281381]
 [302.65943246 166.05468154]
 [305.81449887 173.92587036]
 [309.79285192 181.39484859]
 [314.78468969 187.87103176]
 [321.08976868 192.96813011]
 [328.2758663  196.62245166]
 [335.87141699 198.78410625]
 [343.40704596 198.28890312]
 [350.27319562 195.24207455]
 [355.50611913 189.75566238]
 [359.65483016 183.15263045]
 [362.40184349 175.84521872]
 [363.56967616 167.98717904]
 [363.52514225 159.9219403 ]
 [362.61478388 151.91545716]
 [360.87992817 144.19641027]
 [304.99208137 150.07731846]
 [308.5305669  147.22470081]
 [313.28016588 146.10191548]
 [318.30486563 146.16327307]
 [323.18697855 147.04005805]
 [335.10164827 144.86490405]
 [339.1663214  142.1068584 ]
 [343.80888236 139.90114635]
 [348.89207011 138.94117847]
 [353.55097395 140.14462195]
 [331.06366068 151.63743678]
 [332.19418234 156.81535101]
 [333.30121654 161.75298446]
 [334.47347867 166.68384755]
 [329.41625416 171.95525688]
 [332.58680302 172.33580315]
 [335.97904241 172.33367109]
 [338.99756247 171.0282554 ]
 [341.63224244 169.43713522]
 [311.56994849 155.7644552 ]
 [314.97310489 153.69839948]
 [318.75336581 153.03234887]
 [322.75265437 154.42103666]
 [319.31124493 155.78010625]
 [315.54906082 156.43922549]
 [339.70434409 151.24296033]
 [342.59712058 148.52202338]
 [346.34212422 147.68253201]
 [350.45830613 148.40919834]
 [347.32940638 150.40438271]
 [343.60845584 151.30112201]
 [327.52135485 182.71263456]
 [330.59453392 179.22658896]
 [334.29247564 176.84532368]
 [337.2212404  177.06687063]
 [339.85321397 175.75943601]
 [344.23690391 176.49064493]
 [348.12799269 178.32639921]
 [345.97401351 183.09501266]
 [342.64409983 186.28751302]
 [339.36556441 187.37163413]
 [336.05037498 187.57342255]
 [331.72375023 185.95292348]
 [328.91421539 182.37919807]
 [334.97905058 179.7985636 ]
 [337.87039554 179.57813054]
 [340.71532691 178.61578041]
 [346.66457844 178.69170344]
 [341.37040395 181.89934576]
 [338.39996397 182.91161215]
 [335.31269157 183.102018  ]]","[2.86136210e-01 9.74247694e-01 2.49275528e-02 8.84623289e-01
 8.97972822e-01 6.11523271e-01 7.88415968e-01 9.50064301e-01
 2.35558629e-01 6.62525976e-03 2.41814237e-02 1.21982855e-04]",0.0
55,2.2,[192.76956 174.51715 221.5529  213.1015 ],0.9955869913101196,"[[190.91161569 186.15304551]
 [190.16888184 190.4429478 ]
 [189.80913588 194.88332814]
 [190.32809985 199.21342349]
 [192.20119221 203.03372121]
 [195.25639528 206.15847355]
 [199.02186343 208.6978007 ]
 [202.94833744 210.64520633]
 [206.55016178 211.66171408]
 [209.50196916 211.37690699]
 [211.76886851 209.83472592]
 [214.08652627 207.9675833 ]
 [216.26658076 205.65966582]
 [218.15808558 202.92327559]
 [219.68015814 199.99347514]
 [220.74441606 196.90131283]
 [221.36765504 193.84440458]
 [201.38744766 186.60961261]
 [204.41925937 186.38176924]
 [207.28748465 186.69952101]
 [209.87612867 187.60715714]
 [212.04858536 188.75952727]
 [217.55983675 189.83133501]
 [219.02302527 189.372567  ]
 [220.56128228 189.10961351]
 [221.95606136 189.16777363]
 [222.80326033 189.86292994]
 [213.93316829 192.33792818]
 [213.82679904 194.80719572]
 [213.80823427 197.15362793]
 [213.81607407 199.53298187]
 [208.9404785  200.91696715]
 [210.45484269 201.61710835]
 [211.95236945 202.08930707]
 [213.23830301 202.06327176]
 [214.31172544 201.64316452]
 [203.16207522 190.11894798]
 [205.73723012 189.83036703]
 [207.63686472 190.18091848]
 [208.80804056 191.71079224]
 [207.07703465 191.92144251]
 [205.1984995  191.4440096 ]
 [215.98583752 192.7167826 ]
 [217.69971812 191.8145152 ]
 [219.2812171  191.96573383]
 [220.32331371 192.990242  ]
 [218.94554937 193.72316098]
 [217.42973322 193.50056952]
 [204.08177876 204.32692921]
 [207.19286883 204.40582371]
 [209.85310996 204.33335042]
 [210.88820124 204.80766869]
 [211.86756068 204.70977134]
 [212.67035985 205.28162187]
 [213.13975477 205.64773715]
 [212.13822985 206.52834809]
 [210.99843407 207.24356389]
 [209.88465065 207.29643559]
 [208.55678105 206.98579556]
 [206.42257416 205.85350996]
 [204.79488754 204.58190626]
 [209.29261023 205.39303756]
 [210.47887945 205.72211093]
 [211.38419056 205.72506702]
 [212.80976558 205.69203472]
 [211.39234328 205.75311965]
 [210.43965542 205.71750468]
 [209.27565598 205.43086386]]","[5.5676657e-01 8.3903229e-01 4.9558688e-02 1.9651388e-01 6.0796744e-01
 2.5088859e-01 5.9569508e-01 9.7378403e-01 1.1299364e-01 7.5982843e-04
 3.4538433e-02 1.2185722e-05]",1.0
55,2.2,[1102.4976   195.29474 1129.5035   230.95465],0.9924418926239014,"[[1102.66575793  210.91253197]
 [1102.381425    213.93824506]
 [1102.54636559  217.03903872]
 [1103.16720513  220.12125844]
 [1103.9929181   222.99692446]
 [1105.22860979  225.62928033]
 [1106.96915887  227.85461652]
 [1109.00987732  229.63042915]
 [1111.89564759  230.48300898]
 [1115.38503253  230.5018878 ]
 [1119.36044574  230.09888268]
 [1123.38757014  229.11383837]
 [1126.87074935  227.15069902]
 [1129.38223398  224.061414  ]
 [1130.90927815  220.17955106]
 [1131.83993423  216.05783784]
 [1132.4637574   211.91708845]
 [1102.79525845  205.9501321 ]
 [1103.8855468   204.89916143]
 [1105.50607657  204.55361544]
 [1107.39647406  204.67806703]
 [1109.11969233  205.28622636]
 [1115.7427161   204.85908771]
 [1118.23202235  204.2518371 ]
 [1121.0299111   204.17795146]
 [1123.78779203  204.96078214]
 [1126.07858843  206.49509421]
 [1112.05467379  208.78200883]
 [1111.57452673  210.87997693]
 [1111.04721409  212.83516094]
 [1110.47964382  214.80540001]
 [1109.09532571  217.65080249]
 [1110.09968942  218.03955901]
 [1111.2284826   218.23091602]
 [1112.80678362  218.14841807]
 [1114.40589106  217.96248788]
 [1104.52376781  209.79215342]
 [1106.03416911  208.84136164]
 [1107.77367571  208.80441341]
 [1109.45356002  209.90747195]
 [1107.75611819  210.38511902]
 [1106.03374228  210.4025059 ]
 [1117.45627958  209.9449552 ]
 [1119.2128731   208.77008909]
 [1121.17657697  208.89471918]
 [1123.22515684  209.94317216]
 [1121.18677562  210.5256952 ]
 [1119.25107133  210.47263861]
 [1107.59310251  222.49563855]
 [1108.63114244  221.27293319]
 [1109.98856246  220.50631511]
 [1111.08253467  220.84284705]
 [1112.34103662  220.63217455]
 [1114.76389229  221.59303319]
 [1117.27213734  222.99980998]
 [1114.88501924  223.97516704]
 [1112.63866714  224.51814449]
 [1111.20545253  224.56163579]
 [1109.89528561  224.34774733]
 [1108.63379094  223.63026768]
 [1108.1701594   222.48703903]
 [1110.00354671  221.9556666 ]
 [1111.14606726  222.10536945]
 [1112.42547792  222.08581203]
 [1116.55924857  222.90158623]
 [1112.52210647  222.67909628]
 [1111.20887798  222.66967458]
 [1110.01900008  222.51626009]]","[7.3993072e-02 9.7119784e-01 1.5518708e-02 7.3937058e-01 8.1795537e-01
 6.4748073e-01 9.0915138e-01 9.9395460e-01 1.8463144e-01 6.3097058e-03
 1.6123189e-02 4.0879290e-04]",0.0
56,2.24,[925.69244  85.69137 987.6039  167.31555],0.998530387878418,"[[924.11329565 115.36576369]
 [924.57678305 123.78485569]
 [925.71681687 132.27622205]
 [927.38263463 140.70999467]
 [930.217729   148.57275629]
 [934.77266529 155.38073921]
 [940.84980214 160.73970789]
 [948.16308418 164.41634142]
 [956.44158149 165.43550932]
 [964.76057345 164.34410954]
 [971.98025757 160.33896351]
 [978.02369916 154.70767909]
 [982.582775   147.66378248]
 [985.31889194 139.60621649]
 [986.90692508 131.15775877]
 [987.97485554 122.72842073]
 [988.3858102  114.31071454]
 [930.17212139 112.33417013]
 [934.81885628 110.63279355]
 [939.98835707 110.85061127]
 [945.07083023 112.03142026]
 [950.00011796 113.59733412]
 [960.26672894 113.28847104]
 [965.1825788  111.85303995]
 [970.33154392 110.81767821]
 [975.56251311 110.78171873]
 [980.21668667 112.38635698]
 [955.32892743 117.05366218]
 [955.38991863 122.48227888]
 [955.41082644 127.82262409]
 [955.43371463 133.24100816]
 [948.59418893 137.48024845]
 [951.89423585 138.60818887]
 [955.47392541 139.38784444]
 [959.11248946 138.62573498]
 [962.30071509 137.4567523 ]
 [935.50251672 117.15137953]
 [939.33099905 116.36673057]
 [942.92071337 116.37370878]
 [946.19320506 117.73079255]
 [942.68166372 118.55144793]
 [939.09026408 118.46219742]
 [964.3407228  117.75762135]
 [967.71534407 116.45547593]
 [971.32443511 116.59263068]
 [975.14831299 117.47881019]
 [971.45294422 118.74499166]
 [967.87008071 118.71939892]
 [943.57066625 150.14061475]
 [947.8679406  147.9193657 ]
 [951.92217553 146.56150186]
 [954.8292833  147.47440958]
 [957.93874139 146.63807446]
 [962.0801034  148.04973894]
 [966.22935557 150.09606326]
 [962.53968203 152.42324167]
 [958.62768465 153.74846303]
 [955.16964668 154.01570493]
 [951.83789158 153.73610252]
 [947.75997052 152.41098845]
 [945.16783455 150.16681546]
 [951.8422457  149.32532156]
 [954.88763699 149.71029902]
 [958.14769441 149.35541147]
 [964.59724927 150.09386384]
 [958.37646896 149.84712744]
 [955.10771447 150.21416986]
 [952.03023949 149.88131219]]","[7.3251165e-02 9.9148101e-01 6.4342120e-03 6.9903910e-01 7.3108214e-01
 2.5316921e-01 9.5114058e-01 9.7389364e-01 3.3910492e-01 6.4146490e-04
 2.6792783e-02 1.8397031e-05]",1.0
56,2.24,[296.86304 122.00555 358.35464 199.05124],0.9995761513710022,"[[300.21047473 157.92830074]
 [302.29302281 165.98631048]
 [305.30302018 173.81972516]
 [309.10603398 181.28544259]
 [313.88461167 187.83121121]
 [320.02405155 193.07105565]
 [327.05816448 196.93317783]
 [334.63671756 199.29743791]
 [342.2687906  198.9289732 ]
 [349.23633659 196.02998102]
 [354.61437845 190.66640639]
 [358.82859707 184.08872163]
 [361.59124875 176.7110647 ]
 [362.69971275 168.74663329]
 [362.62568724 160.57422209]
 [361.79474282 152.4639737 ]
 [360.14394259 144.66077483]
 [304.87967259 150.36272407]
 [308.33997601 147.44126135]
 [313.04649758 146.29943228]
 [318.01873779 146.3790043 ]
 [322.86571288 147.27081698]
 [334.3966893  145.00059617]
 [338.47093296 142.23650438]
 [343.0794059  140.10746706]
 [348.10618496 139.20090705]
 [352.69853663 140.45319879]
 [330.42519832 151.78216755]
 [331.53834653 157.09394461]
 [332.62440395 162.18637097]
 [333.77535224 167.28029919]
 [328.82710648 172.51594901]
 [331.90499401 172.91272187]
 [335.19727898 172.93464327]
 [338.16439509 171.5719837 ]
 [340.75594521 169.92988586]
 [311.4441185  155.92726541]
 [314.69837844 153.7725774 ]
 [318.47630835 153.10457689]
 [322.37535506 154.52965951]
 [318.99949974 155.98153079]
 [315.28184485 156.65963632]
 [338.94527757 151.32946205]
 [341.72343743 148.55379206]
 [345.41695893 147.71977556]
 [349.37110245 148.5041337 ]
 [346.39720261 150.5252291 ]
 [342.7555294  151.41059107]
 [327.10028708 183.46077728]
 [330.16522467 180.22863722]
 [333.65943348 177.95469153]
 [336.50377655 178.17991734]
 [339.10974097 176.83363485]
 [343.41636467 177.38374281]
 [347.47681594 178.84103489]
 [345.21644211 183.26781166]
 [341.89824402 186.15259683]
 [338.71906817 187.2069366 ]
 [335.54540133 187.46621776]
 [331.39750266 186.20363355]
 [328.60145283 183.17328942]
 [334.31273079 180.90227246]
 [337.12469018 180.65346241]
 [339.92347026 179.68301058]
 [346.02468884 179.23539066]
 [340.65257061 181.82846689]
 [337.7481091  182.78662157]
 [334.79559696 183.02612054]]","[2.8889886e-01 9.8199677e-01 3.0877009e-02 8.9146239e-01 8.9247924e-01
 6.4147413e-01 7.9693329e-01 9.5683569e-01 3.3035383e-01 5.6557008e-03
 3.6851957e-02 1.2763070e-04]",0.0
56,2.24,[191.7148  174.14604 220.45549 212.3761 ],0.968326985836029,"[[189.72947362 186.02884686]
 [189.04665879 190.38370913]
 [188.74943695 194.87614131]
 [189.32192429 199.2517004 ]
 [191.24254334 203.13210255]
 [194.35141842 206.31529665]
 [198.17117321 208.90527582]
 [202.17316735 210.88152266]
 [205.84887731 211.85255623]
 [208.83341241 211.51546574]
 [211.05061519 209.86553019]
 [213.27642339 207.89320952]
 [215.36379802 205.50397968]
 [217.17894095 202.71970576]
 [218.64342082 199.76000851]
 [219.66442633 196.64847827]
 [220.23879904 193.58600831]
 [200.18040854 186.82732975]
 [203.20848185 186.53912744]
 [206.11249733 186.79564303]
 [208.7596603  187.65911928]
 [211.01066101 188.77550414]
 [216.39609802 189.77584726]
 [217.86881614 189.27389151]
 [219.41511738 188.98325464]
 [220.82480001 189.00565273]
 [221.6938265  189.684901  ]
 [212.91013706 192.1933738 ]
 [212.8599565  194.71185184]
 [212.8951751  197.11716807]
 [212.95654166 199.55665147]
 [208.03004998 200.90545988]
 [209.57688946 201.6174317 ]
 [211.10449868 202.10037208]
 [212.39988256 202.03670657]
 [213.46309739 201.56620806]
 [202.05982196 190.0365237 ]
 [204.59828335 189.69270951]
 [206.52805883 190.00997311]
 [207.7412312  191.56192786]
 [206.00260246 191.8116895 ]
 [204.10083997 191.36633551]
 [214.90434366 192.45731196]
 [216.5903281  191.47943681]
 [218.19086957 191.59899479]
 [219.23808771 192.64974272]
 [217.90143538 193.41371945]
 [216.37354034 193.21924424]
 [203.17465368 204.47274572]
 [206.30668986 204.50387335]
 [208.99825472 204.4091574 ]
 [210.06430256 204.87423813]
 [211.06453407 204.73949289]
 [211.87700051 205.28054124]
 [212.3409276  205.64049816]
 [211.37055743 206.53821564]
 [210.23959446 207.27254486]
 [209.10959113 207.35453939]
 [207.76269782 207.06966972]
 [205.57634103 205.97752607]
 [203.90596631 204.71218711]
 [208.47228098 205.47248071]
 [209.68184847 205.77977037]
 [210.6086241  205.75513071]
 [211.99563015 205.70248222]
 [210.60335028 205.77276713]
 [209.63059354 205.76986527]
 [208.44745982 205.50115919]]","[5.0762552e-01 7.9889160e-01 3.9349101e-02 1.7294596e-01 6.0217959e-01
 2.2048622e-01 5.6485331e-01 9.6424752e-01 1.2082438e-01 5.1936589e-04
 2.7286045e-02 8.6645050e-06]",1.0
