frame,time,face_box,face_prob,face_landmarks,face_aus,face_id
59,2.36,[460.7198  107.81452 659.7101  353.38904],0.9998522996902466,"[[475.58154479 212.85690725]
 [473.51590309 234.64607024]
 [474.1195637  257.42162085]
 [477.26482987 280.87542868]
 [482.76804137 302.95888966]
 [493.22908926 322.39922446]
 [509.08001137 337.70187962]
 [528.71025306 349.28007466]
 [553.35420915 353.18711948]
 [580.66181922 351.37580287]
 [608.87045068 344.46671623]
 [634.70938426 333.01712966]
 [654.80887306 315.04200256]
 [666.66495526 291.13320738]
 [672.09789366 263.67824888]
 [673.94291514 235.71243215]
 [673.99076581 207.8735429 ]
 [480.34116559 178.76792154]
 [489.45345926 170.17325628]
 [503.01202238 168.07330783]
 [517.1292659  170.70553976]
 [529.88042912 176.65718567]
 [563.91026747 172.86839283]
 [579.91499835 165.99340281]
 [598.12964946 162.86293772]
 [616.63956726 165.80963573]
 [632.38437456 174.52121389]
 [546.40674511 197.36726552]
 [545.37686595 211.04399514]
 [544.12949347 224.19064933]
 [542.78240955 237.7364912 ]
 [529.41551977 258.76387554]
 [537.41892514 260.86914825]
 [546.04540062 261.8398658 ]
 [556.42902416 260.12496281]
 [566.69640434 258.00933361]
 [495.40161502 205.11779171]
 [505.05420172 198.71681392]
 [516.95796365 198.59152466]
 [528.05824319 205.92130971]
 [516.65098003 209.03603351]
 [504.96213299 209.34845892]
 [578.45856589 204.03848064]
 [589.49011797 195.66829613]
 [602.08941692 195.44442081]
 [614.29152256 201.30485272]
 [602.90270734 205.71437231]
 [590.51149255 206.32154444]
 [515.06665137 294.78306377]
 [526.29561773 286.0022738 ]
 [538.4261753  280.5786947 ]
 [547.17526188 282.60275376]
 [557.30560738 279.9687447 ]
 [574.3497619  284.5899027 ]
 [592.58186376 291.38191974]
 [575.34646326 298.60838211]
 [559.27972168 301.75176787]
 [548.38388658 302.7090804 ]
 [538.69492397 302.40989619]
 [527.30476967 300.40214825]
 [520.25031471 294.64741802]
 [538.21763527 290.83624548]
 [547.36731273 291.18732607]
 [557.78355849 290.1275456 ]
 [587.54986525 291.39627922]
 [558.27144584 290.77939165]
 [547.9968788  291.51032877]
 [538.90367767 291.25841117]]","[1.3039784e-01 8.5768265e-01 1.4435783e-02 7.7148461e-01 9.3656242e-01
 3.6606178e-01 8.9821267e-01 8.8894075e-01 1.2341046e-01 2.6730115e-03
 7.0106070e-03 6.3890038e-05]",4.0
60,2.4,[459.09558 108.01592 658.8688  353.28632],0.9999217987060547,"[[474.85707188 214.3716917 ]
 [472.93353462 236.24485588]
 [473.71819878 259.10560226]
 [477.06952238 282.65805817]
 [482.78323197 304.73900414]
 [493.48600769 324.04309845]
 [509.47643661 339.12764168]
 [529.05229235 350.56935883]
 [553.59039211 354.41423035]
 [580.8005228  352.53754234]
 [608.95463371 345.63605404]
 [634.84792137 334.31501484]
 [655.02748871 316.49097061]
 [666.96586514 292.72741413]
 [672.43200684 265.28412437]
 [674.2042532  237.29126072]
 [674.17116547 209.41761589]
 [479.39553404 179.16925049]
 [488.53225374 170.58819866]
 [502.1155324  168.52500057]
 [516.27136612 171.2338028 ]
 [529.06859303 177.29329205]
 [563.36779499 173.75582314]
 [579.42574406 166.87551713]
 [597.71527672 163.76842833]
 [616.3114109  166.77368259]
 [632.16350937 175.53191757]
 [545.91422462 198.19204187]
 [545.01102829 211.88106394]
 [543.88935709 225.02509689]
 [542.68676186 238.56392956]
 [529.30218124 259.79997253]
 [537.26542377 261.87882042]
 [545.80675745 262.81145668]
 [556.05761671 261.13629913]
 [566.23611355 259.09063911]
 [494.64086318 205.61594582]
 [504.28865099 199.01576614]
 [516.32580423 198.99274921]
 [527.48241329 206.70407867]
 [515.94038868 209.76628876]
 [504.12663126 210.01325941]
 [577.86206627 205.07059193]
 [588.92275238 196.44201136]
 [601.66019821 196.27173758]
 [613.88251686 202.41426086]
 [602.45184326 206.85924625]
 [589.93993187 207.43562794]
 [514.61072111 295.72008705]
 [526.03090191 287.00011826]
 [538.27814007 281.61920643]
 [546.96080112 283.63515472]
 [557.03851843 281.00224113]
 [574.03231525 285.62771416]
 [592.22517395 292.29844666]
 [574.9282732  299.54547501]
 [558.83722925 302.63472176]
 [548.00752068 303.58820057]
 [538.38956976 303.28637695]
 [526.97299385 301.30275822]
 [519.80656767 295.63454247]
 [538.03515339 291.82151413]
 [547.11719179 292.15087509]
 [557.45871687 291.08980751]
 [587.19417953 292.33724213]
 [557.8792944  291.67910671]
 [547.68596315 292.39899731]
 [538.6615243  292.16782665]]","[1.1788887e-01 8.5841751e-01 1.4937139e-02 7.9542100e-01 9.4182605e-01
 3.8943234e-01 9.0363866e-01 8.7890428e-01 1.2191872e-01 2.6996676e-03
 6.9454573e-03 5.8973612e-05]",4.0
61,2.44,[459.07718 107.13793 659.12524 354.36188],0.9999039173126221,"[[474.822256   214.19450653]
 [472.96610801 236.10676551]
 [473.86373059 259.00789177]
 [477.30769362 282.61806059]
 [483.07048865 304.82256979]
 [493.81087801 324.25540638]
 [509.7986455  339.4822675 ]
 [529.39072937 351.04825115]
 [553.96282443 354.84453046]
 [581.22727013 352.83022332]
 [609.42005736 345.66754329]
 [635.32289284 334.11721718]
 [655.48771244 316.09297061]
 [667.32919705 292.17683327]
 [672.68818545 264.65546739]
 [674.38912624 236.60717487]
 [674.27578861 208.66364425]
 [479.05890015 179.61940983]
 [488.35403714 171.29864612]
 [501.94936061 169.53177486]
 [515.99552798 172.44428277]
 [528.74426672 178.54926696]
 [562.48806274 175.07064188]
 [578.57175064 168.15479441]
 [596.85704726 164.88923761]
 [615.53865212 167.61137348]
 [631.61969692 176.02250564]
 [545.26770896 198.79832846]
 [544.40989819 212.50466967]
 [543.33497187 225.71413523]
 [542.18534184 239.30373436]
 [529.06082922 260.63379127]
 [536.98412114 262.62406623]
 [545.43856293 263.49334723]
 [555.57834542 261.76463944]
 [565.68797636 259.71113098]
 [494.22112721 205.60752147]
 [503.82593882 198.90444064]
 [515.92054415 198.96381003]
 [526.98580241 206.94736195]
 [515.4125143  209.99449241]
 [503.55197489 210.17280167]
 [577.27852368 205.27997714]
 [588.25482124 196.41267896]
 [601.07000399 196.2279774 ]
 [613.31645876 202.46307722]
 [601.88153881 207.0570294 ]
 [589.3257398  207.66052717]
 [514.63885206 297.23542666]
 [525.90675342 288.28201199]
 [538.08891889 282.71542466]
 [546.72770312 284.71720576]
 [556.79104376 281.96527028]
 [573.7483508  286.5800513 ]
 [591.89433837 293.20922565]
 [574.73647112 300.69623232]
 [558.65441361 303.93220139]
 [547.85722256 304.96258271]
 [538.2801995  304.73419803]
 [526.91669375 302.80849248]
 [519.87775859 297.1333797 ]
 [537.85774028 293.02675062]
 [546.88912666 293.28774321]
 [557.21051511 292.14635134]
 [586.85041136 293.26704365]
 [557.68861607 292.75366294]
 [547.51600301 293.56004083]
 [538.54192469 293.39134157]]","[1.2708151e-01 8.7759119e-01 1.5683530e-02 8.0174726e-01 9.3828666e-01
 4.3560416e-01 9.0927607e-01 8.7570173e-01 1.1120991e-01 2.6363090e-03
 7.5220475e-03 6.3643020e-05]",4.0
62,2.48,[457.95602  107.062485 659.7756   354.57294 ],0.999553382396698,"[[474.12254095 213.44110459]
 [472.16174652 235.47268093]
 [472.96902639 258.53894567]
 [476.35772617 282.26672041]
 [482.1301837  304.63578677]
 [492.91422901 324.28465545]
 [508.92728397 339.81090558]
 [528.52093267 351.78734756]
 [553.17875668 355.85872197]
 [580.55501133 353.98899162]
 [608.87855113 346.72980589]
 [634.96268725 334.98135543]
 [655.36493748 316.75393951]
 [667.42599458 292.58320278]
 [672.90155691 264.80472219]
 [674.70820975 236.44388628]
 [674.67837286 208.2468636 ]
 [478.99337392 179.71286508]
 [488.42741206 171.66219783]
 [502.0649434  170.15525006]
 [516.07553729 173.26742268]
 [528.77177984 179.48388866]
 [562.35126215 176.0276829 ]
 [578.51833922 169.00549769]
 [596.85803455 165.58196768]
 [615.63536179 168.16059944]
 [631.90088612 176.46047717]
 [545.17969567 199.6247257 ]
 [544.17538729 213.63576135]
 [542.94931549 227.13738275]
 [541.66580042 241.00361532]
 [528.62659293 261.57961476]
 [536.49097514 263.80405653]
 [544.96237156 264.85435861]
 [555.20478311 263.13463831]
 [565.4055751  261.03800273]
 [494.32103127 205.60066432]
 [503.91668472 198.85587531]
 [516.1126596  198.99838993]
 [527.14007112 207.33906889]
 [515.55946767 210.36173445]
 [503.62013352 210.45149136]
 [577.1754328  205.85561043]
 [588.13714522 196.6772607 ]
 [601.1111533  196.41334903]
 [613.41975522 202.81114656]
 [602.05680901 207.64042151]
 [589.36290562 208.30331472]
 [514.34000778 297.41117418]
 [525.55691254 288.94155204]
 [537.67395726 283.72125447]
 [546.29093164 285.83515489]
 [556.33947581 283.18253922]
 [573.36888254 287.79129636]
 [591.66764629 294.2624405 ]
 [574.36908472 301.79551733]
 [558.20989415 305.02772188]
 [547.40409398 305.94005007]
 [537.84710538 305.54274142]
 [526.51622659 303.3058145 ]
 [519.53358251 297.40720558]
 [537.47405732 293.90878642]
 [546.47517446 294.29954833]
 [556.77880234 293.25877666]
 [586.58220857 294.36363971]
 [557.21163282 293.81135303]
 [547.05377844 294.51398289]
 [538.11392108 294.19913125]]","[1.2900588e-01 8.7083387e-01 1.4044460e-02 7.8229713e-01 9.2908299e-01
 4.3558124e-01 9.0967965e-01 8.7768137e-01 1.1153399e-01 2.6019299e-03
 7.2734025e-03 5.9557344e-05]",4.0
63,2.52,[457.01227 106.50435 659.4135  355.57928],0.9996463060379028,"[[473.28687435 213.27691579]
 [471.38474017 235.21617031]
 [472.23803473 258.25577402]
 [475.75230503 281.98170161]
 [481.74222285 304.27786899]
 [492.70432746 323.81168127]
 [508.73352635 339.30671072]
 [528.16407955 351.42342281]
 [552.71650887 355.52688074]
 [580.05542827 353.61996174]
 [608.39868045 346.30124855]
 [634.70675421 334.60528088]
 [655.46494293 316.42907834]
 [667.8035748  292.21757126]
 [673.39653778 264.28799534]
 [675.27559137 235.74855089]
 [675.34768367 207.36811817]
 [478.14832306 179.74089503]
 [487.60207057 171.94196892]
 [501.17048907 170.58873677]
 [515.10392118 173.76022327]
 [527.77243674 179.93985784]
 [561.75578022 176.24234629]
 [577.93538833 169.05878615]
 [596.32058144 165.41001725]
 [615.23675895 167.76198292]
 [631.82552028 175.87010455]
 [544.38143539 200.22098231]
 [543.3764627  214.14371037]
 [542.13922977 227.55710936]
 [540.85875893 241.35045815]
 [527.98593581 262.06116223]
 [535.8254602  264.25157833]
 [544.280496   265.25307512]
 [554.5430603  263.51379943]
 [564.83064675 261.42995834]
 [493.47925782 206.28227615]
 [503.14659166 199.67622519]
 [515.40831006 199.79052281]
 [526.4798584  208.04973722]
 [514.85010016 211.20441866]
 [502.8403194  211.30321288]
 [576.72796965 206.34890008]
 [587.69742966 197.13170314]
 [600.76117301 196.76816571]
 [613.23276186 203.01763105]
 [601.79603267 208.0751375 ]
 [589.00167918 208.82671094]
 [513.73099709 297.77657509]
 [525.06807399 289.64980865]
 [537.20911741 284.54166889]
 [545.79354703 286.61711836]
 [555.78968835 283.9571352 ]
 [572.96160173 288.41404462]
 [591.58808661 294.46504164]
 [573.93859267 302.2309103 ]
 [557.56359947 305.55195522]
 [546.78219461 306.47445154]
 [537.27755201 306.08814621]
 [525.93921709 303.83709812]
 [518.91098189 297.88460445]
 [537.01235795 294.63486648]
 [545.98221302 295.01542711]
 [556.25318348 293.94950247]
 [586.51563668 294.67155981]
 [556.55207491 294.35816121]
 [546.4356004  295.07691717]
 [537.55230844 294.77327728]]","[1.24565877e-01 8.71747077e-01 1.41228847e-02 7.91384876e-01
 9.27949369e-01 4.40854371e-01 9.08707440e-01 8.83186460e-01
 1.16929434e-01 2.66754255e-03 7.35564157e-03 5.76526654e-05]",4.0
64,2.56,[454.93167 107.83099 657.51184 355.50143],0.9996917247772217,"[[470.73093206 214.55040574]
 [469.00186229 236.6323905 ]
 [469.90696454 259.77273726]
 [473.29683673 283.60049868]
 [479.1765691  305.97653913]
 [490.15408623 325.4871254 ]
 [506.37848115 340.79084921]
 [526.11257243 352.63338661]
 [550.87841356 356.58739519]
 [578.37411952 354.68257046]
 [606.79525232 347.36631513]
 [633.06433487 335.60167289]
 [653.63805342 317.31078005]
 [665.75088239 293.04093885]
 [671.1865716  265.13291645]
 [673.02571774 236.64270186]
 [673.09703922 208.27031898]
 [475.73888868 181.51222467]
 [485.06078088 173.05978489]
 [498.80560517 171.16893649]
 [513.05921316 174.01325893]
 [526.08263457 180.07852316]
 [559.76841736 176.24382973]
 [576.08489466 169.07637656]
 [594.61242533 165.61487746]
 [613.58379555 168.32324696]
 [629.99125719 176.89220953]
 [542.86886799 200.59539104]
 [541.98021448 214.48472714]
 [540.85764277 227.85472822]
 [539.68422687 241.63206458]
 [526.46300614 262.55135202]
 [534.39813972 264.68772435]
 [542.94037127 265.69287157]
 [553.21798086 263.9796288 ]
 [563.4678123  261.91475248]
 [491.62292856 207.41886783]
 [501.24162519 200.69629407]
 [513.51391673 200.68644083]
 [524.69699216 208.8153888 ]
 [513.12066686 212.02538657]
 [501.09146321 212.2503314 ]
 [574.88818002 206.95937943]
 [585.79327035 197.74327326]
 [598.8195641  197.35752058]
 [611.26942492 203.59518385]
 [599.9412632  208.54554808]
 [587.17481875 209.35239422]
 [511.92330503 298.58659172]
 [523.39357162 290.26251316]
 [535.59521067 285.05680084]
 [544.24026501 287.12455678]
 [554.27252519 284.45778179]
 [571.32923198 288.99278998]
 [589.78821898 295.25142503]
 [572.28040814 302.71023607]
 [556.06431031 305.8538208 ]
 [545.25512004 306.77422285]
 [535.72095406 306.42650151]
 [524.3014226  304.36540651]
 [517.13090074 298.5806725 ]
 [535.42197537 295.07149243]
 [544.44440532 295.45648885]
 [554.75286901 294.38252163]
 [584.67463994 295.39309359]
 [555.03746414 294.88956738]
 [544.88374364 295.62914968]
 [535.94099045 295.33521032]]","[1.2670630e-01 8.8155425e-01 1.4150448e-02 8.1054515e-01 9.3170387e-01
 4.3216470e-01 9.0966541e-01 8.8401258e-01 1.1361626e-01 2.6915788e-03
 8.0935517e-03 5.7412130e-05]",4.0
65,2.6,[454.9532   107.791016 657.3018   355.1903  ],0.9996941089630127,"[[470.73239005 214.52701974]
 [469.03054214 236.6022563 ]
 [469.96770561 259.73781824]
 [473.38549411 283.55113792]
 [479.29050678 305.91264939]
 [490.27381587 325.41484404]
 [506.48661232 340.72349811]
 [526.20034993 352.58341503]
 [550.95337093 356.53282785]
 [578.44037986 354.6053443 ]
 [606.84593654 347.23437619]
 [633.11343384 335.42099857]
 [653.70832777 317.09940434]
 [665.84176493 292.80229402]
 [671.2797811  264.86964941]
 [673.10432553 236.36179352]
 [673.16239786 207.98040819]
 [475.6707595  181.51480615]
 [485.02370214 173.12838674]
 [498.76523232 171.29143667]
 [513.00285697 174.15406942]
 [526.01718867 180.21105838]
 [559.79472661 176.33966434]
 [576.09555507 169.14108074]
 [594.60617161 165.61961138]
 [613.58366466 168.2453227 ]
 [630.04371572 176.73308873]
 [542.87454724 200.65571034]
 [541.9998337  214.55726302]
 [540.88870049 227.94193125]
 [539.72557414 241.73202229]
 [526.50108838 262.59486628]
 [534.43839622 264.74198627]
 [542.97917342 265.75008583]
 [553.25823736 264.02885866]
 [563.50709438 261.95082045]
 [491.57386959 207.47289705]
 [501.19896901 200.76917171]
 [513.47724521 200.75006151]
 [524.67252266 208.85480905]
 [513.09189975 212.08340073]
 [501.0561806  212.31465745]
 [574.92650223 206.95324206]
 [585.83044362 197.74197161]
 [598.86765957 197.33679605]
 [611.3416481  203.53759146]
 [600.00785804 208.5272814 ]
 [587.23022962 209.34875107]
 [511.87091923 298.52242565]
 [523.37068009 290.26516008]
 [535.58315408 285.09564662]
 [544.22348177 287.16901636]
 [554.2435472  284.50638628]
 [571.28523779 289.01968098]
 [589.74215961 295.22556663]
 [572.22591352 302.71855497]
 [556.01433873 305.88583112]
 [545.21297288 306.8044734 ]
 [535.6796577  306.44990206]
 [524.24649167 304.35624409]
 [517.07717693 298.53225708]
 [535.40971518 295.0971036 ]
 [544.42854559 295.49009895]
 [554.72506905 294.41925859]
 [584.61888003 295.38259315]
 [554.9824096  294.90405273]
 [544.83997488 295.64437675]
 [535.90042853 295.3454926 ]]","[1.2547831e-01 8.7919068e-01 1.4432858e-02 8.1112432e-01 9.3156934e-01
 4.3653825e-01 9.1007245e-01 8.8691765e-01 1.1545920e-01 2.6872098e-03
 8.1428960e-03 5.6877619e-05]",4.0
66,2.64,[455.91376  106.355965 658.81616  355.65088 ],0.9997358918190002,"[[471.91821277 214.33914638]
 [469.99870998 236.21865606]
 [470.8163256  259.23010349]
 [474.24539626 282.95988512]
 [480.12899721 305.25049686]
 [490.97500807 324.73081803]
 [506.90104604 340.07443476]
 [526.32368028 351.91258001]
 [550.92932439 355.81615162]
 [578.34941125 353.79465866]
 [606.66010046 346.25815606]
 [632.72941303 334.32498336]
 [653.19555306 316.02990198]
 [665.26139188 291.85095787]
 [670.64185929 264.0536263 ]
 [672.31334758 235.71322465]
 [672.17844176 207.56005645]
 [476.37019193 179.96133137]
 [485.65732145 172.03911972]
 [499.1058358  170.53563833]
 [512.97428739 173.57901812]
 [525.59017718 179.6952647 ]
 [559.35544038 175.96681905]
 [575.39592505 168.7778669 ]
 [593.68226576 165.15559268]
 [612.51007676 167.55144346]
 [628.95437717 175.72975945]
 [542.20534956 200.00019693]
 [541.21104455 213.97694695]
 [539.97784746 227.44796014]
 [538.69714391 241.29129505]
 [525.68185961 262.00884914]
 [533.60167885 264.23374796]
 [542.13431168 265.27192354]
 [552.48986733 263.49083519]
 [562.83822393 261.33917761]
 [491.55575681 206.44852328]
 [501.12088597 199.86132073]
 [513.24528432 199.94821835]
 [524.28893089 208.02675116]
 [512.7231642  211.12281489]
 [500.84882009 211.25199056]
 [574.43419027 206.23888552]
 [585.36932755 197.18684494]
 [598.31494832 196.84247589]
 [610.71736813 203.00769782]
 [599.29700041 207.92688799]
 [586.62599063 208.65153408]
 [510.81389642 297.718081  ]
 [522.38379347 289.61644578]
 [534.73984849 284.57983112]
 [543.47452009 286.64699078]
 [553.63413072 283.9644506 ]
 [570.96592116 288.30021238]
 [589.75612259 294.27359056]
 [571.95102739 302.12282276]
 [555.41732788 305.48602939]
 [544.4705267  306.42033505]
 [534.81021011 306.05728483]
 [523.23200142 303.81822062]
 [515.98030484 297.82469964]
 [534.55380762 294.70516992]
 [543.68970621 295.08653045]
 [554.14012206 293.98756289]
 [584.63435555 294.49866629]
 [554.45075011 294.37222481]
 [544.1510998  295.13136816]
 [535.11110854 294.85235047]]","[1.2221910e-01 8.6134571e-01 1.6560599e-02 7.9357892e-01 9.3009531e-01
 4.4637609e-01 9.1469139e-01 8.9025611e-01 1.2454872e-01 2.7079305e-03
 7.8697056e-03 5.7821984e-05]",4.0
67,2.68,[455.68665 111.16549 653.69617 352.54553],0.9991851449012756,"[[470.96523529 212.70268583]
 [468.68364519 234.6732204 ]
 [469.0207094  257.88531959]
 [472.1349625  281.75067973]
 [477.971654   304.1320523 ]
 [488.67657942 323.92441201]
 [504.53536487 339.61498809]
 [524.16705501 351.51347303]
 [548.85363722 355.69298124]
 [576.33299863 353.83440065]
 [604.39384031 346.35454154]
 [630.00022244 334.15830863]
 [650.20502317 315.71871686]
 [662.4313302  291.55077136]
 [668.02514482 263.91933703]
 [669.76752865 235.75264013]
 [669.78067899 207.82334435]
 [477.71386772 179.37349677]
 [486.75227553 171.4764089 ]
 [499.95574319 170.00394383]
 [513.58377373 172.96373016]
 [525.82498306 178.97534096]
 [559.60063803 175.55041653]
 [575.08377361 168.90234798]
 [592.83401549 165.63833427]
 [610.90952599 168.23105675]
 [626.59360492 176.54162121]
 [542.17013228 200.93807328]
 [541.10277057 214.71820509]
 [539.79875249 227.89605302]
 [538.40452623 241.54946923]
 [523.88307446 261.75954711]
 [532.24125391 264.21412015]
 [541.48905987 265.39067078]
 [552.43078351 263.56857634]
 [563.08991683 261.22712171]
 [491.79846099 208.65531933]
 [501.75535297 204.21419466]
 [512.86893886 204.116319  ]
 [523.59819311 209.28115892]
 [512.50070113 212.26151836]
 [501.5684182  212.43196911]
 [574.34585118 207.83535272]
 [585.32236576 201.86800194]
 [597.09923494 201.86687416]
 [609.30063152 205.92907202]
 [597.54553771 209.76774967]
 [585.83898807 210.18970233]
 [510.12648416 297.53085399]
 [521.44003457 289.16270185]
 [533.56168509 284.04500878]
 [542.45151681 286.08285666]
 [552.65305537 283.54767931]
 [569.63966286 288.00260687]
 [587.89492297 294.56973064]
 [570.84394693 302.47513855]
 [554.79859555 306.01168478]
 [543.67079538 306.93806696]
 [533.69035125 306.44987321]
 [522.24936175 303.81940913]
 [515.19932848 297.55169308]
 [533.23018885 294.16710627]
 [542.57385606 294.68572879]
 [553.12638229 293.62354493]
 [582.97679722 294.6050961 ]
 [553.87263894 294.92774034]
 [543.41267574 295.65174639]
 [534.06746936 295.24785948]]","[1.1932680e-01 8.7356651e-01 1.1571756e-02 7.3406202e-01 9.1010755e-01
 4.5054495e-01 9.1379833e-01 9.0674305e-01 1.2850749e-01 3.1138083e-03
 6.9755944e-03 6.0378290e-05]",4.0
68,2.72,[535.038   128.94302 706.6351  354.08475],0.9992651343345642,"[[524.9718046  224.07567823]
 [529.88497926 250.93464661]
 [537.07909131 278.28397053]
 [548.91266824 303.7153396 ]
 [568.65577781 323.89161426]
 [594.40200442 337.902596  ]
 [622.80497032 346.97637606]
 [652.10096002 350.94297159]
 [676.67412359 348.25618887]
 [692.19018829 338.36311787]
 [697.20708215 321.0240528 ]
 [700.74773967 302.16896081]
 [703.43578088 281.96770138]
 [705.12984747 262.04144722]
 [705.58886409 242.37171578]
 [703.36487347 223.66761822]
 [698.29210007 206.65581053]
 [592.55682003 208.80370554]
 [607.23096561 198.87630361]
 [624.17866421 192.40346968]
 [641.66592294 191.01405698]
 [657.67019635 192.66768524]
 [676.37736613 190.19602454]
 [682.10986102 184.77752969]
 [688.1588791  180.75556666]
 [693.84762287 178.51661602]
 [697.90258431 181.24535465]
 [671.90230262 205.54518476]
 [679.13569784 217.98894855]
 [686.39592856 230.09140795]
 [694.01867914 242.87901163]
 [664.77975345 266.23552144]
 [675.19698656 266.1913138 ]
 [684.68814194 265.4617213 ]
 [691.1071198  262.73165631]
 [694.95635474 258.31693876]
 [611.63794714 219.66679662]
 [623.47141612 214.01161265]
 [633.30050141 210.87355551]
 [641.24636376 213.68360263]
 [634.22503686 218.72910869]
 [624.83399332 220.91744202]
 [676.64965701 204.9565866 ]
 [681.97362304 199.79122764]
 [688.15753424 197.92144096]
 [692.76238286 200.17045337]
 [689.45557052 204.47605839]
 [683.54593664 205.8514241 ]
 [647.29048359 306.29226333]
 [663.29240042 297.65815365]
 [677.84233773 289.97350252]
 [684.49776411 290.79239863]
 [689.40151703 287.33889788]
 [693.39868653 290.53919488]
 [694.29219151 295.90698606]
 [693.48828626 302.32195401]
 [690.39172852 307.17992002]
 [685.01805204 309.78820735]
 [677.61657405 311.19322783]
 [663.55830014 309.99344033]
 [652.05750501 305.55297303]
 [677.31789184 298.57957989]
 [684.14199322 297.58037388]
 [688.90226567 295.55938303]
 [692.66612053 296.30144942]
 [688.74919844 296.80503148]
 [683.86786395 298.74600935]
 [677.07976532 299.67897177]]","[1.7992246e-01 7.5343841e-01 3.6308325e-03 3.3093756e-01 8.6826479e-01
 1.6868813e-01 9.3788379e-01 6.8517864e-01 1.1083150e-01 2.9081625e-03
 3.1463439e-03 7.9628313e-05]",0.0
68,2.72,[ 891.8425   183.1814  1023.44403  339.02805],0.9978424310684204,"[[ 899.31840137  263.86209148]
 [ 905.51991148  279.73757792]
 [ 913.3749027   294.75487155]
 [ 922.26518363  309.01348233]
 [ 932.68206573  321.24849659]
 [ 945.28412956  330.44434416]
 [ 959.5571456   336.56008381]
 [ 974.38667816  339.70003986]
 [ 989.46570587  337.70463783]
 [1003.59945536  331.22355449]
 [1015.59895325  320.51598012]
 [1025.83910567  307.3594563 ]
 [1032.69078302  292.00188601]
 [1035.31879354  275.10593921]
 [1034.92335045  257.28670588]
 [1032.95851219  239.43307054]
 [1029.39553457  221.86053187]
 [ 902.64938337  247.93204516]
 [ 908.92181802  241.59882414]
 [ 918.23327246  238.40121865]
 [ 928.78404757  237.24921086]
 [ 939.65553853  237.71342954]
 [ 966.61371869  229.72977906]
 [ 975.85521764  223.26603416]
 [ 986.48162031  217.79890513]
 [ 998.47793388  215.08232366]
 [1010.20288855  217.04321232]
 [ 958.2091648   244.06234944]
 [ 960.9565683   254.86881775]
 [ 963.55518073  265.24396253]
 [ 966.26811588  275.69034696]
 [ 958.2595737   287.13431394]
 [ 964.29698479  287.49939227]
 [ 970.62738162  286.85917366]
 [ 976.68871301  283.91716659]
 [ 982.18476152  280.44518846]
 [ 918.4127363   256.53889805]
 [ 924.89444512  251.43467236]
 [ 932.90351328  248.95538658]
 [ 941.84185278  250.83371753]
 [ 934.90800864  254.8273837 ]
 [ 926.94133645  257.26526386]
 [ 978.88982582  240.93904945]
 [ 984.74493468  234.5794346 ]
 [ 992.90301663  232.10842711]
 [1002.14460087  232.78921735]
 [ 995.71453297  237.94727319]
 [ 987.60188442  240.53925163]
 [ 956.63624412  310.13108337]
 [ 962.26419544  304.19532406]
 [ 968.28644311  299.64781392]
 [ 973.72491801  299.85272861]
 [ 978.51854944  297.03913677]
 [ 987.47120416  297.54474211]
 [ 996.58806926  299.01050478]
 [ 990.63646418  305.98119605]
 [ 983.82219309  310.83270437]
 [ 977.91358578  312.96091902]
 [ 971.99384284  313.81598437]
 [ 964.65540069  312.84646362]
 [ 959.44686961  309.32208639]
 [ 969.89042985  304.4007979 ]
 [ 975.28965044  303.68335956]
 [ 980.55869305  301.62959731]
 [ 993.65621221  299.87503779]
 [ 980.78044862  303.5514378 ]
 [ 975.39656204  305.53643394]
 [ 969.83605003  306.30357987]]","[1.5470970e-01 9.8102981e-01 2.0494392e-02 7.6686823e-01 9.2845720e-01
 7.0507002e-01 9.5204008e-01 9.0623975e-01 3.2225183e-01 7.7078412e-03
 4.4345211e-02 6.1857153e-04]",4.0
